time,time_milisec,gx,gy,gz,resultant
50:22.3,1.42163E+12,0.4188785,0.081004575,0.21316953,0.476929961
50:22.3,1.42163E+12,-0.32508463,-0.93155324,0.50414675,1.107987094
50:22.3,1.42163E+12,-1.5699974,-0.29417464,0.36984968,1.639579013
50:22.3,1.42163E+12,-2.0592225,-0.49242327,-0.01811988,2.117358333
50:22.3,1.42163E+12,-2.4002945,-1.6968334,-0.32295302,2.957187165
50:22.4,1.42163E+12,-2.6443741,-2.6219914,-0.08633409,3.724917027
50:22.4,1.42163E+12,-2.8714004,-2.3800433,-0.1705366,3.733447348
50:22.4,1.42163E+12,-3.3872716,-2.2958412,-0.88785344,4.187216192
50:22.4,1.42163E+12,-2.85861,-1.9846132,-0.8590756,3.584459732
50:22.4,1.42163E+12,-2.9193633,0.5595709,-0.63737863,3.040074537
50:22.5,1.42163E+12,-2.6049378,3.0525942,-0.7375686,4.080200943
50:22.5,1.42163E+12,-1.5177706,0.35705933,-1.2513083,1.999222704
50:22.5,1.42163E+12,-1.2694277,-1.6051702,-1.9579669,2.832252185
50:22.5,1.42163E+12,-0.8175074,-1.5753267,-1.6158288,2.400182341
50:22.5,1.42163E+12,-0.6320494,-2.347002,-0.9560676,2.611890137
50:22.6,1.42163E+12,-0.09805839,-3.1517189,-0.8270998,3.259914347
50:22.6,1.42163E+12,0.33467653,-3.411786,-0.4529864,3.457960203
50:22.6,1.42163E+12,0.77593833,-2.3096974,-0.14708772,2.440986925
50:22.6,1.42163E+12,1.6222233,-0.11830986,0.03304104,1.626867348
50:22.6,1.42163E+12,2.632649,1.8236691,0.20464262,3.209125791
50:22.7,1.42163E+12,2.7360365,2.6902053,0.5744929,3.879837932
50:22.7,1.42163E+12,-0.08633409,1.5390872,0.29204252,1.568926964
50:22.7,1.42163E+12,-3.1868918,2.6198592,-0.21210428,4.130972016
50:22.7,1.42163E+12,-0.026646258,2.7371025,0.18332589,2.743364449
50:22.7,1.42163E+12,-0.34426975,2.2233627,1.061586,2.487735555
50:22.8,1.42163E+12,-0.735437,2.6592953,0.7812679,2.867594568
50:22.8,1.42163E+12,0.014921425,0.72904116,0.4188785,0.840941651
50:22.8,1.42163E+12,-0.069280535,1.4325022,1.0200181,1.759914563
50:22.8,1.42163E+12,0.37304708,1.4474238,1.9142663,2.428706497
50:22.8,1.42163E+12,0.3773108,-0.1279023,1.5859846,1.635258264
50:22.9,1.42163E+12,3.3126614,-2.8383586,1.2939415,4.550196666
50:22.9,1.42163E+12,4.1067195,-2.3065,0.70878994,4.763136622
50:22.9,1.42163E+12,2.6678221,-0.24727744,0.6032707,2.74633509
50:22.9,1.42163E+12,2.534591,-1.1553818,0.27285737,2.798840793
50:23.0,1.42163E+12,3.2178009,0.64164126,-0.18439221,3.286327224
50:23.0,1.42163E+12,3.0461988,0.91556495,-0.29630676,3.194586672
50:23.0,1.42163E+12,1.4165144,-0.29310885,0.095925994,1.449699155
50:23.0,1.42163E+12,0.67468286,0.100189716,0.40075913,0.791102282
50:23.0,1.42163E+12,0.057555705,-0.43806496,0.5904806,0.737482818
50:23.0,1.42163E+12,-0.9113018,-0.61286396,0.67681444,1.290019764
50:23.1,1.42163E+12,-1.1713696,-0.52013534,0.3783766,1.336344403
50:23.1,1.42163E+12,-1.700031,-0.8175074,-0.061819427,1.88739116
50:23.1,1.42163E+12,-2.5026162,-1.8758961,-0.20784108,3.134528982
50:23.1,1.42163E+12,-2.7562883,-2.4983528,-0.061819427,3.720579733
50:23.1,1.42163E+12,-2.8277001,-1.5817214,-0.42207694,3.267396423
50:23.2,1.42163E+12,-3.2519085,-2.029379,-1.3610908,4.067659792
50:23.2,1.42163E+12,-2.865005,-1.757587,-1.3173909,3.610108654
50:23.2,1.42163E+12,-2.8618076,-0.5553082,-0.8718657,3.042771719
50:23.2,1.42163E+12,-2.6870081,1.8343276,-0.86333877,3.366024971
50:23.3,1.42163E+12,-2.0240495,1.6200917,-0.99124056,2.775613688
50:23.3,1.42163E+12,-1.7373358,-3.0206192,-2.1668732,4.103390732
50:23.3,1.42163E+12,-1.2299911,-2.224429,-2.1146467,3.306462331
50:23.3,1.42163E+12,-1.0626527,-2.5580404,-1.0455989,2.960756408
50:23.3,1.42163E+12,-0.5116084,-3.4522884,-0.9454091,3.615776088
50:23.3,1.42163E+12,-0.034107372,-4.391302,-0.7301075,4.45171355
50:23.4,1.42163E+12,0.49348828,-3.7773726,-0.3623894,3.826669638
50:23.4,1.42163E+12,1.1532494,-1.721348,-0.2153022,2.083117412
50:23.4,1.42163E+12,1.9611635,0.402891,-0.25580436,2.018395229
50:23.4,1.42163E+12,2.6678221,1.7959567,0.03410684,3.216193169
50:23.4,1.42163E+12,2.6433074,2.385372,0.30483288,3.573513212
50:23.5,1.42163E+12,0.7034607,1.4346337,0.31016186,1.627645904
50:23.5,1.42163E+12,-1.8066161,1.9974025,0.14175767,2.69695638
50:23.5,1.42163E+12,-1.429305,1.4911236,0.06501655,2.066540473
50:23.5,1.42163E+12,0.42420802,1.1628422,0.8260335,1.488114837
50:23.5,1.42163E+12,-0.48709375,2.3352768,0.71731687,2.491048283
50:23.6,1.42163E+12,-0.98484576,2.093329,1.2246616,2.617583525
50:23.6,1.42163E+12,0.609666,1.2044101,0.70878994,1.524689968
50:23.6,1.42163E+12,-0.092729405,2.705127,1.5518773,3.120037497
50:23.6,1.42163E+12,0.5020152,1.2502415,1.8364592,2.277653499
50:23.6,1.42163E+12,0.91769654,-0.20357762,1.3802754,1.669961367
50:23.7,1.42163E+12,3.222064,-2.358726,1.1639079,4.159322825
50:23.7,1.42163E+12,3.8221376,-1.0349406,0.51373947,3.992964578
50:23.7,1.42163E+12,3.3275833,-0.5222669,0.34213763,3.385650822
50:23.7,1.42163E+12,2.9129674,-1.508178,0.038370293,3.280465246
50:23.7,1.42163E+12,3.3307807,0.06821394,-0.47856686,3.365676671
50:23.8,1.42163E+12,2.931087,0.36558598,-0.57555944,3.00935089
50:23.8,1.42163E+12,1.4399632,-0.18332642,-0.28245062,1.478810653
50:23.8,1.42163E+12,0.6245877,-0.32508463,0.26433045,0.752103981
50:23.8,1.42163E+12,-0.45511797,-0.5851519,0.5020152,0.895295691
50:23.8,1.42163E+12,-1.4932562,-0.17693137,0.6043365,1.620599085
50:23.9,1.42163E+12,-1.4069225,-0.5467816,0.3666523,1.553330277
50:23.9,1.42163E+12,-1.7309407,-0.9720554,-0.07780718,1.986731327
50:23.9,1.42163E+12,-2.3597925,-1.708558,-0.25900173,2.924871447
50:23.9,1.42163E+12,-2.8905854,-2.0123253,-0.4082208,3.545642578
50:23.9,1.42163E+12,-3.0195532,-1.6222241,-1.0296116,3.579023974
50:24.0,1.42163E+12,-2.7690785,-2.696601,-1.4953879,4.144350089
50:24.0,1.42163E+12,-2.8490171,-1.8055502,-1.2406496,3.593900582
50:24.0,1.42163E+12,-2.949207,0.12683597,-1.0338749,3.127747848
50:24.0,1.42163E+12,-2.2958412,1.4783337,-0.74502945,2.830446294
50:24.0,1.42163E+12,-1.3387077,-2.6624935,-1.29714,3.250166476
50:24.1,1.42163E+12,-1.2694277,-2.3843067,-1.4911244,3.085420085
50:24.1,1.42163E+12,-0.81537575,-2.00593,-1.1084844,2.43255636
50:24.1,1.42163E+12,-0.36985022,-2.2745242,-0.95073867,2.492820399
50:24.1,1.42163E+12,0.2366184,-3.1922212,-0.8835897,3.320691978
50:24.1,1.42163E+12,0.77487254,-2.9374828,-0.577691,3.092403522
50:24.2,1.42163E+12,1.2363856,-1.3397735,-0.36771864,1.859800898
50:24.2,1.42163E+12,2.2809186,0.63631225,-0.18119483,2.374934632
50:24.3,1.42163E+12,3.0003674,2.2500088,0.081004575,3.751173933
50:24.3,1.42163E+12,2.789329,2.8639386,0.49668565,4.028547779
50:24.3,1.42163E+12,-1.5529436,1.0306766,0.44126156,1.915369375
50:24.3,1.42163E+12,-2.721115,2.3587255,-0.20464343,3.6069283
50:24.3,1.42163E+12,-0.57342786,1.4154485,-0.041568484,1.527757149
50:24.3,1.42163E+12,-0.6437739,1.6883059,0.63631225,1.915650001
50:24.3,1.42163E+12,-0.5851519,4.395565,0.63524646,4.479612983
50:24.3,1.42163E+12,0.80684835,2.305433,0.81857234,2.576060219
50:24.4,1.42163E+12,0.1886554,0.22702569,1.6126306,1.639423367
50:24.4,1.42163E+12,0.57875603,0.7162511,1.8790932,2.092597772
50:24.4,1.42163E+12,1.2864804,-0.7716757,1.4303705,2.072794002
50:24.4,1.42163E+12,3.345703,-2.1871245,1.0892981,4.142923182
50:24.4,1.42163E+12,3.3606248,0.30056942,0.47430313,3.407213595
50:24.5,1.42163E+12,3.1634424,-0.63418096,0.6341801,3.288120695
50:24.5,1.42163E+12,2.952404,-1.2278595,0.34746662,3.216373949
50:24.5,1.42163E+12,3.1293354,0.6832095,-0.036239497,3.20325281
50:24.5,1.42163E+12,2.8863213,0.94754046,-0.4146161,3.066038173
50:24.6,1.42163E+12,1.3770779,-0.61606133,-0.14495613,1.515548542
50:24.6,1.42163E+12,0.44659054,0.61179763,-0.01811988,0.757672608
50:24.6,1.42163E+12,-0.074609786,-0.6107323,0.40395707,0.736031166
50:24.6,1.42163E+12,-1.2982059,-0.741832,0.54358315,1.590954404
50:24.6,1.42163E+12,-1.6435409,-0.4060892,0.25793514,1.712502749
50:24.6,1.42163E+12,-2.0421689,-1.0818381,-0.2280923,2.322251836
50:24.7,1.42163E+12,-2.4759698,-1.7874309,-0.32295302,3.070770966
50:24.7,1.42163E+12,-2.7978566,-2.516472,-0.24621163,3.771107669
50:24.7,1.42163E+12,-3.1026897,-2.0656178,-0.87506306,3.828732901
50:24.7,1.42163E+12,-3.2039452,-2.9140344,-1.4943221,4.581469182
50:24.7,1.42163E+12,-2.6987324,-1.6872406,-1.0392041,3.348116272
50:24.8,1.42163E+12,-2.9396145,0.3016352,-0.67361754,3.030854301
50:24.8,1.42163E+12,-2.5569744,2.0325756,-0.6746834,3.335367947
50:24.8,1.42163E+12,-1.6883065,-0.38477245,-1.0008333,2.000023993
50:24.8,1.42163E+12,-1.337642,-1.4175807,-1.8918841,2.716255991
50:24.8,1.42163E+12,-0.8505487,-1.7458627,-1.4463586,2.421450569
50:24.9,1.42163E+12,-0.55211055,-2.1146467,-0.9336848,2.376620296
50:24.9,1.42163E+12,-0.007461112,-3.1858258,-0.66295904,3.254083033
50:24.9,1.42163E+12,0.40822026,-3.404325,-0.3208209,3.443689669
50:24.9,1.42163E+12,0.8878529,-1.7735747,-0.05968783,1.984291467
50:24.9,1.42163E+12,1.8194056,0.68853897,-0.011724833,1.945368891
50:25.0,1.42163E+12,2.739234,2.3022356,0.07780665,3.579070485
50:25.0,1.42163E+12,2.9715896,2.5750933,0.5499782,3.970381125
50:25.0,1.42163E+12,1.2523736,1.2534394,0.46577623,1.832074633
50:25.0,1.42163E+12,-3.2700279,1.7479937,0.060753096,3.708403347
50:25.0,1.42163E+12,-1.2736912,3.11015,-0.2835164,3.372788734
50:25.1,1.42163E+12,0.2909767,2.199914,0.6608264,2.315379144
50:25.1,1.42163E+12,-0.6491029,3.4512222,0.0948602,3.513014049
50:25.1,1.42163E+12,0.29630622,1.6243548,0.8697333,1.866215932
50:25.1,1.42163E+12,-0.142824,1.7330716,0.8771944,1.947666779
50:25.1,1.42163E+12,0.94967204,2.590015,1.8780273,3.337220584
50:25.2,1.42163E+12,0.84095544,2.5996077,2.021917,3.399016711
50:25.2,1.42163E+12,1.8012862,-1.075443,1.8002203,2.764417253
50:25.3,1.42163E+12,3.4320366,-2.5058136,1.1138128,4.393012176
50:25.3,1.42163E+12,3.16664,0.4146153,0.651234,3.259389584
50:25.3,1.42163E+12,2.914034,-1.011492,0.8036504,3.187563989
50:25.3,1.42163E+12,3.0387383,0.075675055,0.30803028,3.055247915
50:25.3,1.42163E+12,2.7104561,0.8686675,-0.2632652,2.858402362
50:25.3,1.42163E+12,1.6062355,0.15454803,-0.11830986,1.617984795
50:25.3,1.42163E+12,0.97098905,0.5073442,-0.007461112,1.095569962
50:25.3,1.42163E+12,0.2451453,0.58301973,0.27392316,0.689232995
50:25.4,1.42163E+12,-0.4167477,-0.4625791,0.8015188,1.01493372
50:25.4,1.42163E+12,-1.1148794,-0.013856427,0.8324285,1.391432817
50:25.4,1.42163E+12,-1.430371,0.7897945,0.35599354,1.672264318
50:25.4,1.42163E+12,-1.8833572,-0.66189325,-0.081005104,1.997923633
50:25.4,1.42163E+12,-2.2777214,-1.2960739,-0.25260696,2.632799386
50:25.5,1.42163E+12,-2.389636,-1.9025424,-0.16733865,3.059089737
50:25.5,1.42163E+12,-2.679547,-2.2638657,-0.37198183,3.527524701
50:25.5,1.42163E+12,-3.0174217,-1.0669161,-1.3514984,3.474146169
50:25.5,1.42163E+12,-3.0131583,-2.6134644,-2.1167781,4.515536362
50:25.5,1.42163E+12,-2.7712104,-1.4783343,-1.401593,3.439410171
50:25.6,1.42163E+12,-2.2841167,0.7151852,-1.080772,2.626165853
50:25.6,1.42163E+12,-1.8204719,2.632649,-1.0018996,3.353917337
50:25.6,1.42163E+12,-0.8590756,-1.6691213,-1.7447969,2.562868124
50:25.6,1.42163E+12,-1.0988914,-2.888454,-2.0602882,3.714231588
50:25.6,1.42163E+12,-0.55957144,-2.1700706,-1.5316268,2.71444419
50:25.7,1.42163E+12,-0.13642922,-2.3118289,-1.0082943,2.525831188
50:25.7,1.42163E+12,0.29630622,-3.6292195,-0.7279759,3.713351649
50:25.7,1.42163E+12,0.73223853,-2.9545364,-0.26752838,3.055655419
50:25.7,1.42163E+12,1.4591484,-0.635247,0.061818894,1.592631276
50:25.7,1.42163E+12,2.3832402,0.9379475,0.27818662,2.576231193
50:25.8,1.42163E+12,2.5175374,1.3429706,0.58728296,2.913153938
50:25.8,1.42163E+12,1.3642876,1.1010227,0.58195394,1.847214668
50:25.8,1.42163E+12,-1.2491765,0.9763183,0.34959874,1.623532762
50:25.8,1.42163E+12,-1.4079882,2.555908,-0.33361152,2.937072202
50:25.9,1.42163E+12,-0.699198,1.971822,-0.050095126,2.092718176
50:25.9,1.42163E+12,-0.185458,2.2254946,0.51054186,2.290823842
50:25.9,1.42163E+12,-0.95073867,3.138928,0.3773108,3.30138402
50:25.9,1.42163E+12,1.1223397,3.0504625,1.7671789,3.699714736
50:25.9,1.42163E+12,0.12577018,1.3365756,0.7333046,1.529701967
50:25.9,1.42163E+12,0.22276224,0.18545748,1.5572065,1.58395378
50:26.0,1.42163E+12,0.23128888,-0.024514664,1.6360794,1.652528765
50:26.0,1.42163E+12,0.9752525,-0.5243985,1.2481099,1.66849919
50:26.0,1.42163E+12,4.049164,-1.8737645,0.57875603,4.499075576
50:26.0,1.42163E+12,3.6697211,1.2235953,0.6395097,3.920843158
50:26.0,1.42163E+12,2.6123981,-0.4167477,0.84841603,2.778149067
50:26.1,1.42163E+12,3.036606,-1.2651643,0.5414515,3.333884586
50:26.1,1.42163E+12,3.293476,0.815375,-0.021317273,3.392974356
50:26.1,1.42163E+12,2.227626,1.0519936,-0.18652381,2.470586825
50:26.1,1.42163E+12,1.2438467,0.11084822,0.17693058,1.261247942
50:26.1,1.42163E+12,0.6586948,0.2792524,0.551044,0.903056052
50:26.2,1.42163E+12,-0.21956538,-0.55211055,0.91769654,1.093252924
50:26.2,1.42163E+12,-0.842022,-0.4039576,0.8569429,1.267491193
50:26.2,1.42163E+12,-0.87506306,-0.009593239,0.30589867,0.927039042
50:26.2,1.42163E+12,-1.508178,-0.75142473,-0.2696605,1.70644566
50:26.2,1.42163E+12,-2.2809196,-1.4751369,-0.42101115,2.748794915
50:26.3,1.42163E+12,-2.5548427,-2.0006008,-0.24088213,3.253866774
50:26.3,1.42163E+12,-2.7690785,-2.0389714,-0.51906955,3.477733933
50:26.3,1.42163E+12,-3.277489,-2.198849,-1.4506222,4.204899028
50:26.3,1.42163E+12,-3.0238168,-2.3128946,-1.5678657,4.117177713
50:26.3,1.42163E+12,-2.9236271,-1.6808459,-1.2822177,3.607896976
50:26.4,1.42163E+12,-2.6582303,0.56809783,-1.0029653,2.897388974
50:26.4,1.42163E+12,-2.0251153,1.2086735,-1.0157552,2.567828311
50:26.4,1.42163E+12,-1.9696913,-2.9619973,-1.6200925,3.908684118
50:26.4,1.42163E+12,-1.3994613,-2.2063096,-1.8460524,3.19909416
50:26.4,1.42163E+12,-0.9613969,-2.3875046,-1.2854152,2.876934906
50:26.5,1.42163E+12,-0.5158716,-2.8479514,-0.9166313,3.035978199
50:26.5,1.42163E+12,-0.041568484,-3.9223282,-0.65869564,3.977469848
50:26.5,1.42163E+12,0.45511746,-3.3179915,-0.3389405,3.366166983
50:26.5,1.42163E+12,1.1298008,-1.438898,-0.11404615,1.832998589
50:26.5,1.42163E+12,1.9760858,0.7418315,0.001065797,2.110741623
50:26.6,1.42163E+12,2.6763492,2.179663,0.2259599,3.459022074
50:26.6,1.42163E+12,2.8895192,2.6081345,0.50308096,3.924892002
50:26.6,1.42163E+12,1.0669156,1.3205879,0.35386193,1.734208628
50:26.6,1.42163E+12,-1.921728,1.9739536,-0.16520707,2.759859543
50:26.6,1.42163E+12,-1.6595286,2.8191729,-0.43913075,3.300697931
50:26.7,1.42163E+12,-0.1289681,0.7269096,0.27179158,0.786702612
50:26.7,1.42163E+12,-0.6608272,1.6808454,0.6032707,1.904171574
50:26.7,1.42163E+12,-0.16414127,3.2913446,0.95500106,3.431022975
50:26.7,1.42163E+12,-0.31229424,1.7970228,0.52759564,1.898730048
50:26.7,1.42163E+12,0.9752525,1.7970228,1.4953873,2.5330992
50:26.8,1.42163E+12,1.6083671,2.925758,1.9515711,3.867238596
50:26.8,1.42163E+12,1.1521834,2.0123246,1.6808454,2.863951491
50:26.8,1.42163E+12,3.0355403,-2.909771,1.4090532,4.434715674
50:26.9,1.42163E+12,3.7869644,-0.5041473,0.49988306,3.852940039
50:26.9,1.42163E+12,3.0739107,-0.11511194,0.39969334,3.101924002
50:26.9,1.42163E+12,3.1325328,-1.1713696,0.47856632,3.378445531
50:26.9,1.42163E+12,2.9833136,1.0509279,-0.105519235,3.164765994
50:26.9,1.42163E+12,2.2947745,1.4335679,-0.57449365,2.7660712
50:26.9,1.42163E+12,1.2022785,0.3709155,-0.27605528,1.288122051
50:26.9,1.42163E+12,0.44765687,0.5201345,0.16520654,0.705853931
50:27.0,1.42163E+12,-0.23555313,-0.10978296,0.6160608,0.668631801
50:27.0,1.42163E+12,-0.93155324,-0.34959927,0.6075339,1.165808101
50:27.0,1.42163E+12,-1.3109957,-0.67361754,0.14815272,1.481357332
50:27.0,1.42163E+12,-2.2297585,-1.075443,-0.3943649,2.506775676
50:27.0,1.42163E+12,-2.6624935,-1.8663036,-0.30163574,3.265416495
50:27.1,1.42163E+12,-2.8937829,-2.2947752,-0.20677528,3.699017262
50:27.1,1.42163E+12,-3.4149837,-1.8258015,-0.9006435,3.975779609
50:27.1,1.42163E+12,-3.2849498,-2.5484478,-1.685109,4.486097828
50:27.1,1.42163E+12,-3.0110264,-1.444227,-1.1798965,3.541783076
50:27.1,1.42163E+12,-2.8202393,1.7032279,-0.6800129,3.364097581
50:27.2,1.42163E+12,-2.2318902,2.6848757,-0.86653614,3.597329047
50:27.2,1.42163E+12,-1.6893728,-1.7309407,-1.6264873,2.914720759
50:27.2,1.42163E+12,-1.4005271,-1.6691213,-1.8279331,2.84407832
50:27.2,1.42163E+12,-0.9027754,-2.0347078,-1.117011,2.490532639
50:27.2,1.42163E+12,-0.36878443,-2.786132,-0.7269101,2.902917803
50:27.3,1.42163E+12,0.19824784,-3.0547261,-0.42634013,3.090698895
50:27.3,1.42163E+12,0.68534106,-2.204178,-0.050095126,2.308809768
50:27.3,1.42163E+12,1.446358,-0.004263721,0.11617721,1.45102267
50:27.3,1.42163E+12,2.5079446,1.8439202,0.07354346,3.113717466
50:27.3,1.42163E+12,3.2529738,2.6465054,0.4806979,4.221006971
50:27.4,1.42163E+12,2.603871,2.2894456,0.6608264,3.529645431
50:27.4,1.42163E+12,-1.6829774,0.5659662,0.026645726,1.775792967
50:27.4,1.42163E+12,-2.1380954,3.5876508,-0.35919198,4.191862245
50:27.4,1.42163E+12,0.17053579,2.5452495,0.24301371,2.562505246
50:27.4,1.42163E+12,-0.79832196,2.1253045,0.68534106,2.371482561
50:27.5,1.42163E+12,-0.3506651,2.4002938,1.5124409,2.858645451
50:27.5,1.42163E+12,-0.02238307,0.85054815,0.62139034,1.053593428
50:27.5,1.42163E+12,0.34213763,0.86227244,1.5092432,1.771549309
50:27.5,1.42163E+12,0.53505623,0.9752525,1.9995341,2.288130072
50:27.5,1.42163E+12,1.0690472,-0.74609524,1.4431607,1.944796346
50:27.6,1.42163E+12,3.87543,-1.5252315,0.779136,4.237020382
50:27.6,1.42163E+12,4.212239,1.4762019,0.39969334,4.481281536
50:27.6,1.42163E+12,2.8010535,0.14282346,0.34640083,2.82600297
50:27.6,1.42163E+12,2.682744,-0.89957774,0.48389584,2.870628967
50:27.6,1.42163E+12,2.917231,1.4207776,0.21743326,3.252095158
50:27.7,1.42163E+12,2.2627993,1.5348237,-0.16627286,2.739268356
50:27.7,1.42163E+12,1.0434667,0.26326466,-0.002132127,1.076167079
50:27.7,1.42163E+12,0.33574232,0.44765687,0.33893973,0.654216875
50:27.7,1.42163E+12,-0.4519206,0.007460579,0.6171269,0.764940194
50:27.7,1.42163E+12,-1.2758228,-0.5766252,0.58195394,1.516209361
50:27.8,1.42163E+12,-1.393066,-1.0040312,0.16733813,1.725315502
50:27.8,1.42163E+12,-1.8726987,-1.26623,-0.26433098,2.276007404
50:27.8,1.42163E+12,-2.2659974,-1.7543896,-0.30483368,2.881935228
50:27.8,1.42163E+12,-2.6763496,-1.8098137,-0.23661894,3.239484733
50:27.8,1.42163E+12,-3.3147938,-0.9581995,-0.8388241,3.551004096
50:27.9,1.42163E+12,-3.1826284,-2.0943956,-2.0602882,4.331328195
50:27.9,1.42163E+12,-2.8618076,-1.7565212,-1.5007168,3.6779696
50:27.9,1.42163E+12,-2.6635594,0.4252738,-1.0317432,2.887888591
50:27.9,1.42163E+12,-2.1189103,3.2252614,-0.52120113,3.894065045
50:27.9,1.42163E+12,-0.9677922,-0.74396366,-0.9933727,1.573814789
50:28.0,1.42163E+12,-1.436766,-3.244448,-1.6286192,3.904246388
50:28.0,1.42163E+12,-0.5968762,-1.2161351,-1.3610908,1.92036818
50:28.0,1.42163E+12,-0.10765136,-1.6563312,-0.87826073,1.877861488
50:28.0,1.42163E+12,0.23342101,-2.4354675,-0.5382547,2.505135811
50:28.0,1.42163E+12,0.7492921,-1.9686252,-0.14921932,2.111679482
50:28.1,1.42163E+12,1.6627257,0,0.13429682,1.668140399
50:28.1,1.42163E+12,2.8447533,1.8279325,0.27712083,3.392750288
50:28.1,1.42163E+12,3.0792403,2.37045,0.7812679,3.963727231
50:28.2,1.42163E+12,1.1020888,0.7055923,0.9827131,1.636516194
50:28.2,1.42163E+12,-2.739235,1.0445325,0.27285737,2.94430088
50:28.2,1.42163E+12,-1.0786405,3.5077121,-0.66189325,3.729022952
50:28.2,1.42163E+12,0.20037943,2.9492064,0.13962607,2.959301564
50:28.2,1.42163E+12,-1.0157552,3.5684655,0.65549743,3.767675879
50:28.2,1.42163E+12,-0.86333877,1.4122511,1.6254207,2.319870568
50:28.2,1.42163E+12,-0.23555313,-0.068214744,0.6725512,0.715865661
50:28.3,1.42163E+12,0.12470385,0.72051424,1.8044837,1.947011362
50:28.3,1.42163E+12,0.30696446,0.8313627,1.9760858,2.165711478
50:28.3,1.42163E+12,1.9984683,-1.2172012,1.2758219,2.665178386
50:28.3,1.42163E+12,4.5224013,-1.2886131,0.96992326,4.801394419
50:28.3,1.42163E+12,2.9204285,1.2299905,0.7983214,3.267888663
50:28.4,1.42163E+12,2.4514546,-1.0818381,0.57662445,2.740893848
50:28.4,1.42163E+12,3.1549158,-0.43806496,0.2941741,3.198739285
50:28.4,1.42163E+12,3.0579233,1.4015924,-0.15881175,3.367577369
50:28.4,1.42163E+12,1.9931393,0.8558771,-0.1875896,2.177227535
50:28.4,1.42163E+12,0.9326185,-0.5489132,0.00959244,1.082208382
50:28.5,1.42163E+12,0.27392316,0.24621111,0.12470385,0.388850689
50:28.5,1.42163E+12,-0.6416418,-0.6469713,0.43806416,1.011027334
50:28.5,1.42163E+12,-1.7170849,-0.5382547,0.30483288,1.825108698
50:28.5,1.42163E+12,-2.259602,-1.0924966,-0.17160238,2.515710118
50:28.5,1.42163E+12,-2.4589164,-1.9760863,-0.36985022,3.176157445
50:28.6,1.42163E+12,-2.575094,-2.5548427,-0.14495613,3.630336432
50:28.6,1.42163E+12,-2.9087048,-1.9345181,-0.4636449,3.523902735
50:28.6,1.42163E+12,-3.1868918,-1.7341384,-1.4804659,3.918583241
50:28.6,1.42163E+12,-2.9875777,-2.382175,-1.5039147,4.10635333
50:28.6,1.42163E+12,-2.992907,-0.6853419,-1.3941318,3.372060098
50:28.7,1.42163E+12,-2.4759698,2.6475713,-0.87719494,3.729548391
50:28.7,1.42163E+12,-1.1777643,2.1189096,-1.1628429,2.688700476
50:28.7,1.42163E+12,-1.0519942,-2.1231735,-2.0848029,3.156098959
50:28.7,1.42163E+12,-0.889985,-1.5966437,-1.848184,2.59944773
50:28.8,1.42163E+12,-0.38050872,-2.0208519,-0.85800976,2.228185368
50:28.8,1.42163E+12,0.16094308,-2.681679,-0.52013534,2.736392827
50:28.9,1.42163E+12,0.6565632,-2.8213053,-0.20997268,2.90429464
50:28.9,1.42163E+12,1.0551913,-1.8226036,0.12683597,2.109834099
50:28.9,1.42163E+12,1.8258007,0.6160608,0.2451453,1.942466299
50:28.9,1.42163E+12,2.72751,2.059222,0.35066456,3.435501663
50:28.9,1.42163E+12,2.8809922,1.6947012,0.89957696,3.461411117
50:28.9,1.42163E+12,0.95500106,0.44659054,0.65443164,1.240866998
50:28.9,1.42163E+12,-2.0421689,3.1378622,-0.17799717,3.748108322
50:28.9,1.42163E+12,-1.393066,4.2260947,-0.561703,4.485088578
50:28.9,1.42163E+12,0.13429682,2.6816783,0.30696446,2.70252869
50:29.0,1.42163E+12,-0.52866197,2.2627993,0.5627683,2.390910352
50:29.0,1.42163E+12,-1.0072286,2.6113322,1.9537027,3.413285741
50:29.0,1.42163E+12,0.8803918,-0.058622036,0.48709324,1.007862138
50:29.0,1.42163E+12,-0.1513509,2.1476874,1.1500517,2.44091933
50:29.0,1.42163E+12,-0.11404615,1.1681712,2.028312,2.343433388
50:29.1,1.42163E+12,0.567032,-1.0178868,1.5774577,1.961119992
50:29.1,1.42163E+12,3.2316568,-1.6915044,0.53185886,3.68614523
50:29.1,1.42163E+12,4.464845,1.2875465,0.30589867,4.656843444
50:29.2,1.42163E+12,2.4407961,0.2941741,0.5254635,2.513988045
50:29.2,1.42163E+12,2.3033013,-1.5859852,0.35279614,2.818689598
50:29.2,1.42163E+12,2.947075,0.5808876,0.058621503,3.004349836
