time,time_milisec,ax,ay,az,resultant
51:19.1,1.42163E+12,2.5004003,-13.366304,-11.921509,18.08403885
51:19.1,1.42163E+12,0.23291565,-6.132298,-0.07020401,6.137121236
51:19.1,1.42163E+12,-1.5504757,-3.9478903,8.18977,9.222914147
51:19.1,1.42163E+12,-6.16014,-16.583265,4.2743616,18.19951016
51:19.2,1.42163E+12,-3.705245,-10.684332,8.541089,14.17159102
51:19.2,1.42163E+12,-4.8210244,-4.4316845,4.858896,8.154199784
51:19.2,1.42163E+12,-5.6874228,-6.634054,5.1334248,10.13456959
51:19.2,1.42163E+12,-4.9966097,-11.86343,6.9159184,14.6129055
51:19.2,1.42163E+12,-1.7368382,-18.406624,10.594219,21.30863417
51:19.3,1.42163E+12,7.3093004,-19.421364,2.0570223,20.85297563
51:19.3,1.42163E+12,11.192375,-16.179554,-4.226461,20.12238053
51:19.3,1.42163E+12,9.194031,-16.20051,2.1906943,18.75595564
51:19.3,1.42163E+12,4.9011083,-19.021545,-3.2374678,19.90781843
51:19.3,1.42163E+12,3.233426,-18.526823,-5.9397984,19.72256117
51:19.4,1.42163E+12,1.5322137,-12.450809,-9.775123,15.90356417
51:19.4,1.42163E+12,-0.3143463,-10.61817,-13.011393,16.79704425
51:19.4,1.42163E+12,-1.510958,-5.993836,-5.6179676,8.352881181
51:19.4,1.42163E+12,-0.6369255,-3.1019993,-5.836064,6.639858188
51:19.4,1.42163E+12,3.1332843,-2.1291723,-5.3215837,6.532235319
51:19.5,1.42163E+12,3.909121,-0.49906218,1.053659,4.079275345
51:19.5,1.42163E+12,3.8435574,0.0981958,0.30341902,3.856765355
51:19.5,1.42163E+12,2.943928,-3.0296998,-3.728746,5.634655241
51:19.5,1.42163E+12,1.3907579,-4.9969087,-0.8282277,5.25254845
51:19.5,1.42163E+12,3.5293608,-11.042836,0.17124389,11.59439257
51:19.6,1.42163E+12,6.201454,-17.954414,2.7017317,19.18641102
51:19.6,1.42163E+12,0.8111632,-19.35984,-2.2388942,19.50574371
51:19.6,1.42163E+12,-3.0144315,-19.550993,-4.1248226,20.20748094
51:19.6,1.42163E+12,-3.565286,-19.57704,-5.0850754,20.53849438
51:19.7,1.42163E+12,-0.7879614,-19.580631,6.4571223,20.6328966
51:19.7,1.42163E+12,2.2932312,-19.581081,2.3412812,19.85344404
51:19.7,1.42163E+12,3.5269656,-15.053596,-0.33006364,15.46477225
51:19.7,1.42163E+12,2.3405328,-9.525143,0.56208116,9.824580306
51:19.7,1.42163E+12,1.6081059,-7.729626,4.302054,8.991150722
51:19.7,1.42163E+12,-0.19564316,-2.5234525,2.0353174,3.24786171
51:19.8,1.42163E+12,-4.113147,1.7803977,-1.1202704,4.619826835
51:19.8,1.42163E+12,-7.5395217,4.6864543,-1.6227754,9.024446873
51:19.8,1.42163E+12,-8.946445,6.88628,-0.80083466,11.31817417
51:19.8,1.42163E+12,-5.900879,5.7094274,1.3950989,8.328519385
51:19.8,1.42163E+12,-1.5444882,-0.65174466,0.443378,1.734012385
51:19.9,1.42163E+12,2.2718258,-9.308543,-7.6342745,12.25121677
51:19.9,1.42163E+12,3.0361364,-17.060623,-15.174694,23.03376477
51:19.9,1.42163E+12,1.6260686,-12.422218,-6.3632674,14.0515754
51:20.0,1.42163E+12,0.04700226,-1.0035132,6.4376626,6.515577312
51:20.0,1.42163E+12,-3.219954,-6.081254,8.187075,10.69476279
51:20.0,1.42163E+12,-10.994637,-17.462835,8.555758,22.33906095
51:20.0,1.42163E+12,-3.1118789,-9.098081,3.1243029,10.11039746
51:20.0,1.42163E+12,-2.5807831,-5.2015333,4.1598496,7.142880286
51:20.0,1.42163E+12,-4.1969724,-9.557026,5.7025414,11.89412888
51:20.0,1.42163E+12,-3.3230896,-16.083605,10.180031,19.32248187
51:20.1,1.42163E+12,-0.90501803,-19.098635,8.977132,21.12263751
51:20.1,1.42163E+12,6.2388763,-18.448088,-2.5447083,19.64003739
51:20.1,1.42163E+12,9.43518,-15.974481,-1.9806812,18.65823579
51:20.1,1.42163E+12,7.785011,-16.198565,0.7960446,17.9898191
51:20.1,1.42163E+12,5.09735,-18.905087,-4.5801754,20.10878659
51:20.2,1.42163E+12,3.3144076,-17.13861,-7.41992,18.96766889
51:20.2,1.42163E+12,2.4511528,-11.84891,-12.479099,17.38196566
51:20.2,1.42163E+12,0.47870454,-9.291478,-12.17583,15.32356217
51:20.2,1.42163E+12,-1.5612533,-3.8193078,-2.5854235,4.869192809
51:20.2,1.42163E+12,0.680934,-2.4424708,-5.062622,5.662108815
51:20.3,1.42163E+12,4.2752595,-1.4774277,-3.070415,5.466999604
51:20.3,1.42163E+12,4.716093,0.52825147,2.316433,5.280761748
51:20.3,1.42163E+12,3.898493,-1.1038046,-1.1581416,4.214015215
51:20.3,1.42163E+12,2.272125,-4.4191103,-2.676135,5.643827283
51:20.3,1.42163E+12,4.4261456,-11.434721,1.0813513,12.30905885
51:20.4,1.42163E+12,4.5634103,-17.443377,4.2799,18.53142355
51:20.4,1.42163E+12,-1.3308824,-19.12932,-0.50130755,19.18211252
51:20.4,1.42163E+12,-3.6515067,-19.519709,-3.9625597,20.24980049
51:20.4,1.42163E+12,-3.3274305,-19.572847,-6.682703,20.94818973
51:20.4,1.42163E+12,-1.9564316,-19.580032,-0.9172925,19.69890107
51:20.5,1.42163E+12,3.3242872,-19.58093,6.939569,21.03856751
51:20.5,1.42163E+12,2.4697142,-17.904716,-0.30042526,18.07674192
51:20.5,1.42163E+12,1.857637,-10.066716,1.1900253,10.30561723
51:20.5,1.42163E+12,1.4512322,-8.588241,4.2578955,9.695031329
51:20.5,1.42163E+12,1.8034497,-5.204976,4.2111926,6.933855284
51:20.6,1.42163E+12,-1.5991246,-1.3449532,2.1041744,2.965408657
51:20.6,1.42163E+12,-5.1687517,1.413361,0.49097902,5.380951947
51:20.6,1.42163E+12,-8.690179,4.083209,-0.5596861,9.617954841
51:20.7,1.42163E+12,-8.59782,6.033952,0.34533188,10.50953565
51:20.7,1.42163E+12,-4.7162423,3.3947904,1.4480886,5.988698013
51:20.7,1.42163E+12,1.1963123,-3.698509,-2.6762846,4.719388859
51:20.7,1.42163E+12,6.1311,-14.347514,-15.611336,22.07159616
51:20.7,1.42163E+12,2.8635452,-14.802119,-14.521603,20.93273923
51:20.7,1.42163E+12,1.0087523,-6.6098046,-1.1543994,6.78525873
51:20.7,1.42163E+12,-3.0783486,-8.647667,11.320359,14.57425478
51:20.8,1.42163E+12,-6.615493,-17.567318,9.165441,20.88972757
51:20.8,1.42163E+12,-4.584367,-5.662575,6.86712,10.01191857
51:20.8,1.42163E+12,-6.565946,-3.064278,5.2403026,8.942159576
51:20.8,1.42163E+12,-6.8163753,-8.084838,5.834717,12.07772744
51:20.8,1.42163E+12,-6.1734624,-16.857944,11.633957,21.3927761
51:20.9,1.42163E+12,1.6831,-19.21075,7.1923933,20.5819402
51:20.9,1.42163E+12,9.5809765,-18.318756,-4.879553,21.24104446
51:20.9,1.42163E+12,10.452314,-15.108382,-0.11481125,18.37191488
51:20.9,1.42163E+12,8.2494955,-16.972006,2.3897805,19.02141463
51:21.0,1.42163E+12,4.6647496,-19.212847,-5.216053,20.4475081
51:21.0,1.42163E+12,3.2513888,-16.784147,-9.004974,19.32275023
51:21.0,1.42163E+12,2.886298,-12.01761,-8.909173,15.2357156
51:21.0,1.42163E+12,-0.35401383,-8.466394,-10.428214,13.43699373
51:21.0,1.42163E+12,-1.8606308,-3.9802232,-4.676126,6.416406943
51:21.0,1.42163E+12,0.39996827,-3.0570927,-8.135732,8.700340543
51:21.1,1.42163E+12,2.8517199,-1.1662248,-2.5759933,4.015984083
51:21.1,1.42163E+12,3.9444475,1.1657758,2.082769,4.610382414
51:21.1,1.42163E+12,4.2676253,-0.4403842,-0.48843428,4.318000925
51:21.1,1.42163E+12,2.3996599,-4.7702804,-2.3004162,5.814280473
51:21.1,1.42163E+12,3.9445972,-12.262051,-0.73691756,12.90196843
51:21.2,1.42163E+12,2.1546195,-17.76341,0.94393706,17.91848591
51:21.2,1.42163E+12,-3.7284467,-19.333944,-0.9557625,19.71335049
51:21.2,1.42163E+12,-4.016747,-19.54755,-4.492907,20.45549268
51:21.3,1.42163E+12,-3.1326857,-19.57659,-6.442303,20.84609948
51:21.3,1.42163E+12,0.80218184,-19.580482,8.234975,21.25684794
51:21.3,1.42163E+12,4.162394,-19.581081,4.210145,20.45652898
51:21.3,1.42163E+12,2.6541307,-14.6353655,1.3692027,14.93696921
51:21.3,1.42163E+12,1.8670675,-9.055419,2.047592,9.469909573
51:21.3,1.42163E+12,1.7197738,-7.464378,4.69828,8.986011118
51:21.3,1.42163E+12,0.28351045,-2.2631438,2.8442354,3.645802113
51:21.4,1.42163E+12,-4.0011797,2.0059786,0.8520282,4.556242003
51:21.4,1.42163E+12,-7.6851687,5.4058585,-1.1057506,9.460856645
51:21.4,1.42163E+12,-8.362959,7.5823326,-0.08068222,11.28881573
51:21.4,1.42163E+12,-5.242548,5.357659,0.40939865,7.507091764
51:21.4,1.42163E+12,-0.26839188,-2.3062541,-3.1177168,3.887287
51:21.5,1.42163E+12,3.712879,-12.058025,-14.497652,19.21882803
51:21.5,1.42163E+12,1.2515473,-13.134586,-13.519586,18.89081591
51:21.5,1.42163E+12,-0.46927413,-5.772596,0.22872436,5.796153692
51:21.5,1.42163E+12,-1.7558486,3.6404297,12.304413,12.9512282
51:21.5,1.42163E+12,-4.4066863,-3.5058596,7.8833566,9.687994992
51:21.6,1.42163E+12,-15.494579,-16.918268,5.7339764,23.64716169
51:21.6,1.42163E+12,-1.9140697,-11.408825,-5.6420674,12.87081486
51:21.6,1.42163E+12,0.5056485,-5.3949313,6.867569,8.747826479
51:21.6,1.42163E+12,0.036524046,-12.543016,9.561966,15.77212028
51:21.6,1.42163E+12,2.0933967,-16.350199,10.486743,19.53671149
51:21.7,1.42163E+12,1.8260527,-19.141594,4.8090496,19.8207479
51:21.7,1.42163E+12,9.086255,-16.618742,-6.9253488,20.16688056
51:21.7,1.42163E+12,9.613459,-15.712376,2.0712428,18.53611071
51:21.7,1.42163E+12,4.5238924,-18.80749,-2.335144,19.48435732
51:21.7,1.42163E+12,2.9566517,-19.47585,-5.785918,20.53113172
51:21.8,1.42163E+12,0.5965096,-14.5707,-8.137977,16.69993389
51:21.8,1.42163E+12,-0.9253757,-10.1509905,-13.194761,16.67335138
51:21.8,1.42163E+12,-0.66506696,-6.9763927,-7.995623,10.6321379
51:21.8,1.42163E+12,0.11541,-3.0460157,-5.849386,6.595972081
51:21.8,1.42163E+12,2.8523185,-2.968028,-6.944509,8.072862955
51:21.9,1.42163E+12,3.7223094,-0.5093907,0.46613067,3.78580823
51:21.9,1.42163E+12,3.3426988,0.40371048,1.9565812,3.894204336
51:21.9,1.42163E+12,2.3689737,-2.2790108,-2.8096573,4.324361313
51:21.9,1.42163E+12,1.3067825,-4.8527584,-2.3733146,5.557838319
51:21.9,1.42163E+12,3.669619,-11.454929,0.91325086,12.06298177
51:22.0,1.42163E+12,4.5373645,-18.12431,4.155808,19.14024633
51:22.0,1.42163E+12,-2.002386,-19.383043,0.2348616,19.48761313
51:22.0,1.42163E+12,-3.8805304,-19.554136,-3.0555959,20.1682775
51:22.0,1.42163E+12,-3.3048277,-19.577488,-5.861212,20.70153928
51:22.1,1.42163E+12,-3.0171258,-19.48064,-1.3924044,19.76201338
51:22.1,1.42163E+12,3.8118234,-19.56746,10.558743,22.55886837
51:22.1,1.42163E+12,4.188889,-18.461409,-1.3283377,18.97722041
51:22.1,1.42163E+12,3.3323703,-10.190359,0.035476226,10.72144426
51:22.1,1.42163E+12,1.4483881,-7.312743,3.4754727,8.225141261
51:22.1,1.42163E+12,-0.5099895,-2.9735665,2.716401,4.059682428
51:22.2,1.42163E+12,-3.5895355,0.65399003,0.9494755,3.770142145
51:22.2,1.42163E+12,-6.793922,3.3215928,-0.85532135,7.610645799
51:22.2,1.42163E+12,-8.913364,5.168153,0.015567627,10.30330557
51:22.2,1.42163E+12,-8.042176,5.4232225,0.1486409,9.701032482
51:22.2,1.42163E+12,-3.85194,0.8069719,-1.797013,4.326418973
51:22.3,1.42163E+12,1.3921051,-7.3491173,-12.402459,14.48338603
51:22.3,1.42163E+12,2.4821384,-13.562397,-14.996116,20.37113444
51:22.3,1.42163E+12,0.882415,-7.099287,0.69754946,7.187844419
51:22.3,1.42163E+12,-0.29533586,-4.721482,10.92563,11.90583917
51:22.3,1.42163E+12,-4.4032435,-16.713943,2.0463946,17.40494685
51:22.4,1.42163E+12,-2.1318667,-11.591296,5.8877063,13.17452405
51:22.4,1.42163E+12,-3.9332209,-3.350333,4.2538543,6.692550655
51:22.4,1.42163E+12,-5.454058,-6.6210313,5.031936,9.945108549
51:22.4,1.42163E+12,-5.0672626,-14.305451,8.533455,17.41100034
51:22.4,1.42163E+12,-0.98165864,-18.863474,10.949131,21.83295158
51:22.5,1.42163E+12,7.5682616,-19.438427,-6.3599744,21.8078037
51:22.5,1.42163E+12,10.566526,-16.2062,-3.319497,19.62935176
51:22.5,1.42163E+12,7.066355,-16.947159,2.3580465,18.51215694
51:22.5,1.42163E+12,3.91436,-19.157911,-3.720214,19.90446584
51:22.5,1.42163E+12,2.9726684,-17.072598,-6.7689238,18.60453411
51:22.6,1.42163E+12,2.3137386,-12.659175,-9.24762,15.84697364
51:22.6,1.42163E+12,-0.29099488,-10.448422,-11.200459,15.32006795
51:22.6,1.42163E+12,-2.554887,-5.3684363,-7.2335577,9.363328088
51:22.6,1.42163E+12,-0.6385721,-3.2635136,-7.9366455,8.605151779
51:22.6,1.42163E+12,2.890489,-2.6825716,-5.735623,6.960494828
51:22.7,1.42163E+12,4.0674915,-0.1633104,2.08217,4.572372393
51:22.7,1.42163E+12,4.6545706,0.58363634,0.8855585,4.773873972
51:22.7,1.42163E+12,3.9944434,-3.6540513,-2.256857,5.865242748
51:22.7,1.42163E+12,3.646118,-9.431887,-0.75847274,10.14051033
51:22.7,1.42163E+12,4.590654,-15.668367,2.3427782,16.49425471
51:22.8,1.42163E+12,-0.027692413,-19.012264,0.30776,19.01477493
51:22.8,1.42163E+12,-4.324657,-19.500399,-2.1800666,20.09280741
51:22.8,1.42163E+12,-4.594845,-19.570154,-6.2575874,21.0537628
51:22.8,1.42163E+12,-3.4717305,-19.579733,-5.1018405,20.52918979
51:22.8,1.42163E+12,1.0937755,-19.58093,12.112062,23.05018895
51:22.9,1.42163E+12,2.6840684,-19.400557,2.0031345,19.68751845
51:22.9,1.42163E+12,2.1885989,-13.258379,1.10605,13.4832461
51:22.9,1.42163E+12,2.0776794,-8.944051,2.4578888,9.50547302
51:22.9,1.42163E+12,2.0300784,-6.3417125,3.3994308,7.476273504
51:22.9,1.42163E+12,-0.53902906,-1.4305751,0.8890013,1.768451514
51:23.0,1.42163E+12,-4.445306,2.0155587,-0.6078859,4.918612363
51:23.0,1.42163E+12,-7.7281294,4.807553,-1.2786411,9.190836357
51:23.0,1.42163E+12,-7.919132,6.632857,-0.122295685,10.33065341
51:23.0,1.42163E+12,-3.8444555,2.869832,0.7833211,4.861004602
51:23.0,1.42163E+12,-0.20896545,-4.2869353,-3.6781511,5.652457549
51:23.1,1.42163E+12,2.377955,-12.583282,-15.833923,20.36435055
51:23.1,1.42163E+12,2.0785775,-12.471166,-10.343041,16.33490015
51:23.1,1.42163E+12,-1.1337423,-2.4352858,6.9087334,7.412596422
51:23.1,1.42163E+12,-2.6054819,-0.7382648,9.144184,9.536753739
51:23.1,1.42163E+12,-14.485078,-15.64337,9.881401,23.49839559
51:23.2,1.42163E+12,-5.687273,-14.515016,-0.9092093,15.61593498
51:23.2,1.42163E+12,-1.2461586,-5.0078363,4.429439,6.800828297
51:23.2,1.42163E+12,-1.567241,-10.055939,6.5460377,12.10077531
51:23.2,1.42163E+12,0.81445634,-17.65384,12.30621,21.53518541
51:23.2,1.42163E+12,2.3340962,-19.31224,6.826704,20.61587996
51:23.3,1.42163E+12,8.7897215,-17.168697,-6.7282085,20.42772994
51:23.3,1.42163E+12,8.580906,-13.810132,-0.43095383,16.2646062
51:23.3,1.42163E+12,4.461173,-16.810791,-1.0979668,17.42728578
51:23.3,1.42163E+12,2.8966265,-18.987715,-5.4534593,19.96657167
51:23.3,1.42163E+12,1.6816031,-15.15254,-7.4616833,16.97362587
51:23.4,1.42163E+12,1.1529025,-11.32485,-12.151431,16.65048609
51:23.4,1.42163E+12,0.9511221,-8.664582,-10.634186,13.75011005
51:23.4,1.42163E+12,-0.4712201,-3.7345839,-4.937183,6.208457237
51:23.4,1.42163E+12,1.298849,-2.4355853,-5.3663406,6.034624753
51:23.4,1.42163E+12,3.4799633,-1.4425502,-3.2467484,4.973175125
51:23.5,1.42163E+12,4.790039,-0.16450791,0.56657183,4.826234569
51:23.5,1.42163E+12,3.424429,-1.0115963,-0.05733078,3.571180179
51:23.6,1.42163E+12,1.0288106,-2.9972172,-0.59411454,3.224086581
51:23.6,1.42163E+12,2.5828788,-9.4667635,-0.08771759,9.8131834
51:23.6,1.42163E+12,5.6264997,-17.097446,1.8949095,18.09891822
51:23.6,1.42163E+12,-1.0542576,-19.243383,-0.7129674,19.28542379
51:23.6,1.42163E+12,-4.2363405,-19.535126,-4.095633,20.40445879
51:23.6,1.42163E+12,-3.903283,-19.574944,-6.8960094,21.11797804
51:23.6,1.42163E+12,-1.4269825,-19.580332,-1.2696598,19.67327416
51:23.6,1.42163E+12,2.9945228,-19.581081,9.750723,22.07855292
51:23.7,1.42163E+12,4.0242314,-17.788408,0.569865,18.24682558
51:23.7,1.42163E+12,2.8372,-10.9157505,1.0033635,11.32298773
51:23.7,1.42163E+12,0.71221894,-8.0105915,3.9395077,8.955252811
51:23.7,1.42163E+12,-0.7195537,-4.241879,3.6155813,5.619939779
51:23.7,1.42163E+12,-3.7438645,0.30641282,0.45759842,3.784152022
51:23.8,1.42163E+12,-7.7616596,3.5338514,-1.3630655,8.636516255
51:23.8,1.42163E+12,-9.535321,5.0244517,-0.48663804,10.78908143
51:23.8,1.42163E+12,-8.092322,5.1513877,0.75428146,9.622443095
51:23.9,1.42163E+12,-2.830913,0.08202942,0.04924759,2.832529358
51:23.9,1.42163E+12,2.2604494,-8.952284,-10.743908,14.16631849
51:23.9,1.42163E+12,3.8281393,-16.660654,-17.38395,24.38101228
51:23.9,1.42163E+12,2.6475444,-9.922865,-1.6705261,10.4049699
51:23.9,1.42163E+12,-1.2503499,-0.73751634,11.9360285,12.02397944
51:23.9,1.42163E+12,-5.5425243,-11.429632,6.5656466,14.29908314
51:23.9,1.42163E+12,-7.61706,-16.707357,8.570128,20.26332833
51:24.0,1.42163E+12,-4.4242,-5.780679,6.2680655,9.606166793
51:24.0,1.42163E+12,-4.622388,-7.485035,3.7495527,9.563020716
51:24.0,1.42163E+12,-3.2793806,-14.801371,9.211246,17.7392777
51:24.0,1.42163E+12,2.1564157,-18.930983,5.8261843,19.92427337
51:24.0,1.42163E+12,8.964409,-18.38402,-5.0202603,21.06029044
51:24.1,1.42163E+12,9.444909,-13.859529,1.8603314,16.87464616
51:24.1,1.42163E+12,7.318731,-16.092585,3.5194812,18.02558913
51:24.1,1.42163E+12,4.4797344,-19.039207,-4.983437,20.18400525
51:24.1,1.42163E+12,3.257077,-17.159716,-5.913004,18.4398487
51:24.1,1.42163E+12,1.3739928,-12.0976925,-7.797585,14.45836615
51:24.4,1.42163E+12,-0.7370673,-10.495424,-11.145673,15.32720522
51:24.4,1.42163E+12,-2.7614574,-6.0505676,-6.827452,9.531480266
51:24.4,1.42163E+12,-0.63243484,-4.014801,-8.256531,9.202657499
51:24.4,1.42163E+12,2.3117926,-2.2841003,-4.321214,5.406883542
51:24.4,1.42163E+12,3.9651046,0.64605653,1.8755996,4.433657338
51:24.5,1.42163E+12,4.632866,-0.52376086,0.9181906,4.751930849
51:24.5,1.42163E+12,3.1972015,-6.0213785,-1.6732205,7.019883426
51:24.5,1.42163E+12,5.648953,-13.728252,1.181044,14.89195883
51:24.5,1.42163E+12,-0.64545774,-18.680553,0.20417541,18.69281583
51:24.5,1.42163E+12,-6.5931892,-19.458635,-2.0122654,20.64359058
51:24.5,1.42163E+12,-4.657864,-19.564465,-5.1412086,20.75803492
51:24.5,1.42163E+12,-4.351152,-19.578836,-5.127288,20.7015078
51:24.5,1.42163E+12,0.28785142,-19.580782,7.9204793,21.1240118
51:24.5,1.42163E+12,2.3632855,-7.5477543,3.4004786,8.609121212
51:24.5,1.42163E+12,2.1112096,-5.710026,5.2874546,8.063422291
51:24.5,1.42163E+12,-0.016615449,-1.0484198,2.301015,2.528661737
51:24.6,1.42163E+12,-4.2001157,2.8699818,-0.64725405,5.128031321
51:24.6,1.42163E+12,-7.841743,5.9685383,-0.8490344,9.891271007
51:24.6,1.42163E+12,-8.048313,7.458091,0.39083725,10.97958183
51:24.6,1.42163E+12,-3.238366,2.3855891,-0.7887099,4.098794092
51:24.6,1.42163E+12,1.144969,-6.338419,-11.931089,13.55866491
51:24.6,1.42163E+12,1.6958236,-13.031601,-17.620607,21.98145203
51:24.6,1.42163E+12,-0.57001466,-7.517667,-0.3689827,7.548270137
51:24.7,1.42163E+12,-2.2258713,-0.38949004,11.939472,12.15142778
51:24.7,1.42163E+12,-7.982151,-10.566227,7.1644015,15.05617934
51:24.7,1.42163E+12,-12.131971,-17.632584,3.7050953,21.72142882
51:24.7,1.42163E+12,-0.53932846,-8.825797,0.71820647,8.871380299
51:24.7,1.42163E+12,-0.33006364,-5.858517,7.1513786,9.250588053
51:24.8,1.42163E+12,-1.4961388,-12.902719,9.381591,16.02288484
51:24.8,1.42163E+12,1.9649638,-18.669327,12.080479,22.32359349
51:24.8,1.42163E+12,6.859785,-19.171234,-1.3174105,20.40412786
51:24.9,1.42163E+12,9.682915,-14.576838,-4.1724234,17.99033535
51:24.9,1.42163E+12,6.3222528,-14.728771,2.9864397,16.30418344
51:24.9,1.42163E+12,2.684368,-18.031054,-3.9085221,18.64406836
51:24.9,1.42163E+12,2.3776557,-18.372793,-6.6680336,19.6894754
51:24.9,1.42163E+12,1.7389339,-12.966785,-8.294103,15.49043411
51:24.9,1.42163E+12,2.212549,-10.603351,-11.788885,16.00950452
51:24.9,1.42163E+12,0.36419266,-6.872209,-8.240664,10.73631389
51:25.0,1.42163E+12,-1.0476713,-2.9853919,-4.41926,5.435074875
51:25.0,1.42163E+12,1.6769627,-2.27467,-5.910609,6.551459857
51:25.0,1.42163E+12,3.181035,-0.47586045,0.38320312,3.239177592
51:25.0,1.42163E+12,3.8914576,0.31240037,0.5438191,3.941671658
51:25.0,1.42163E+12,2.1772225,-2.6595194,-1.4624588,3.735254609
51:25.1,1.42163E+12,2.568808,-8.811127,-1.6383431,9.323030712
51:25.1,1.42163E+12,5.345384,-15.890805,1.6105009,16.842937
51:25.1,1.42163E+12,-0.061671752,-19.079174,-1.3138179,19.12445558
51:25.1,1.42163E+12,-4.00567,-19.512823,-2.319277,20.05429379
51:25.1,1.42163E+12,-4.235143,-19.5718,-5.6983504,20.81977398
51:25.2,1.42163E+12,-2.529889,-19.579884,-0.03173401,19.74267466
51:25.2,1.42163E+12,1.1376343,-19.58093,8.047116,21.20054498
51:25.2,1.42163E+12,2.432292,-18.382673,1.4700929,18.60107212
51:25.2,1.42163E+12,2.6797276,-10.346484,1.9208057,10.8591052
51:25.2,1.42163E+12,2.0547771,-7.372918,3.7929626,8.542165653
51:25.3,1.42163E+12,0.75338334,-2.8792624,3.2331266,4.394410772
51:25.3,1.42163E+12,-2.5331821,0.7560777,1.0427316,2.841822343
51:25.3,1.42163E+12,-6.495592,3.6103423,-0.97567105,7.495279911
51:25.3,1.42163E+12,-9.2730665,5.6461086,0.49277526,10.86789456
51:25.3,1.42163E+12,-7.676636,6.377039,0.6987469,10.00427978
51:25.4,1.42163E+12,-2.602488,1.2494518,-1.2412189,3.142403212
51:25.4,1.42163E+12,2.7596612,-8.560698,-9.979447,13.43468059
51:25.4,1.42163E+12,3.0078452,-16.938326,-16.574135,23.88840663
51:25.4,1.42163E+12,3.3379087,-12.2151985,-4.764592,13.5297467
51:25.4,1.42163E+12,0.11226654,-2.9144394,12.038266,12.38654145
51:25.5,1.42163E+12,-3.8721478,-14.689853,8.144863,17.23728816
51:25.5,1.42163E+12,-5.8218436,-11.654764,5.681136,14.21276514
51:25.5,1.42163E+12,-6.5566654,-3.647016,4.1044645,8.552029917
51:25.5,1.42163E+12,-5.7779846,-7.7475886,5.6841297,11.21247366
51:25.5,1.42163E+12,-4.246669,-15.609989,9.439521,18.72993622
51:25.6,1.42163E+12,2.382296,-19.041004,7.979756,20.78248477
51:25.6,1.42163E+12,9.70447,-18.746117,-4.3108854,21.54477601
51:25.6,1.42163E+12,9.893526,-14.94582,-0.09101074,17.9239414
51:25.6,1.42163E+12,6.758895,-16.712297,3.2259417,18.31366245
51:25.6,1.42163E+12,2.9961693,-19.041304,-5.084776,19.93497518
51:25.7,1.42163E+12,3.2587235,-18.661993,-4.898713,19.56748964
51:25.7,1.42163E+12,1.1581416,-13.711038,-9.109607,16.50208456
51:25.7,1.42163E+12,-0.40640488,-10.442734,-13.9809265,17.45514721
51:25.7,1.42163E+12,-2.287543,-6.419251,-6.628067,9.506361477
51:25.7,1.42163E+12,-0.30102402,-3.976481,-7.0850663,8.130263285
51:25.8,1.42163E+12,3.0168264,-2.381847,-4.468807,5.894461185
51:25.8,1.42163E+12,4.5940967,0.6673123,0.7475455,4.702111703
51:25.9,1.42163E+12,6.4711933,1.0181826,0.11166778,6.551756118
51:25.9,1.42163E+12,3.7697608,-2.3294559,-1.986519,4.856307138
51:25.9,1.42163E+12,2.3950195,-5.8266335,-0.8108638,6.35163573
51:25.9,1.42163E+12,4.2317,-11.94486,1.3665084,12.74575657
51:25.9,1.42163E+12,2.0389102,-18.386415,0.35401383,18.50250624
51:25.9,1.42163E+12,-5.417684,-19.418669,-2.2143452,20.28150217
51:25.9,1.42163E+12,-6.0429335,-19.559076,-5.5708156,21.21576031
51:25.9,1.42163E+12,-5.5410275,-19.578087,-6.91502,21.49004369
51:26.0,1.42163E+12,0.019160157,-19.580782,7.603738,21.00533795
51:26.0,1.42163E+12,4.4478507,-18.708246,2.4246578,19.38197125
51:26.0,1.42163E+12,4.291725,-12.260554,0.87927157,13.01972374
51:26.0,1.42163E+12,2.0035834,-8.589588,0.9792636,8.874363394
51:26.0,1.42163E+12,0.8479866,-7.137757,4.338877,8.39598177
51:26.1,1.42163E+12,-0.19399658,-2.3311024,1.9458036,3.04266737
51:26.1,1.42163E+12,-3.477269,0.71790713,-0.53049684,3.590016329
51:26.1,1.42163E+12,-6.8412237,3.566184,-2.0348685,7.978765559
51:26.2,1.42163E+12,-8.856932,4.850813,-1.703308,10.24094182
