time,time_milisec,gx,gy,gz,resultant,MA_x,MA_y,MA_z,MA_R
01:39.5,1.42E+12,0.018119348,0.035172634,-0.014922224,0.042285905,0.016520323,-0.000128189,0.000596547,0.152993851
01:39.5,1.42E+12,0.022382537,-0.019185679,0.005328985,0.029957742,0.019270213,0.002493799,0.001747661,0.149665462
01:39.6,1.42E+12,0.01705302,-0.054358847,0.023448335,0.061607744,0.019888402,0.005009203,0.003985942,0.146874451
01:39.6,1.42E+12,0.006394783,-0.05968783,0.03943609,0.071824338,0.018055146,0.008313344,0.006096326,0.143229207
01:39.6,1.42E+12,0.018119348,-0.12044146,0.052226186,0.132521812,0.017031938,0.005414232,0.011105823,0.141651019
01:39.6,1.42E+12,0.054358315,-0.1513509,0.057555705,0.170805681,0.015006828,-0.003005985,0.01803385,0.136573277
01:39.6,1.42E+12,0.06501655,-0.1310997,0.040501885,0.151837696,0.015561069,-0.007972844,0.022723587,0.135015784
01:39.7,1.42E+12,0.06608235,-0.08846568,0.014921425,0.111425771,0.019568668,-0.009870054,0.024833971,0.134001787
01:39.7,1.42E+12,0.07780665,-0.04476614,-0.01279063,0.09067239,0.022489096,-0.014879555,0.027093573,0.13080374
01:39.7,1.42E+12,0.06288496,0.014921425,-0.014922224,0.066331289,0.022190662,-0.016947308,0.028393904,0.128878221
01:39.7,1.42E+12,0.027712055,0.09059701,-0.003197924,0.09479453,0.020314774,-0.017309701,0.028798923,0.127479694
01:39.8,1.42E+12,-0.00106633,0.08313616,-0.007461112,0.083477101,0.01927024,-0.020315398,0.029630287,0.12427044
01:39.8,1.42E+12,0.012789832,0.026645726,0.002131594,0.029633059,0.019611311,-0.026134942,0.031975158,0.118105785
01:39.8,1.42E+12,0.027712055,-0.03837109,0.001065797,0.04734379,0.01905707,-0.027051576,0.032039117,0.117933369
01:39.8,1.42E+12,0.02131674,-0.073543996,-0.003197924,0.076637781,0.018012535,-0.022425782,0.030077954,0.112913852
01:39.8,1.42E+12,-0.009593239,-0.04476614,-0.007461112,0.046386482,0.015411857,-0.01707522,0.027562551,0.106741422
01:39.8,1.42E+12,-0.024514664,-0.004263721,-0.005329518,0.02544704,0.01281119,-0.012961041,0.024450274,0.101671542
01:39.9,1.42E+12,-0.011724833,-0.004263721,0.011724034,0.01712028,0.012960407,-0.006821746,0.020996921,0.094768769
01:39.9,1.42E+12,-0.021317273,0.01705302,0.022382537,0.035301694,0.012960407,-0.00202543,0.018502834,0.090118975
01:39.9,1.42E+12,-0.033041574,0.040501885,0.01705302,0.054981395,0.011638755,-0.004114499,0.017756728,0.088052622
01:39.9,1.42E+12,-0.015988022,0.028777853,0.018119348,0.037577818,0.011105829,-0.008036824,0.018204389,0.084300441
01:39.9,1.42E+12,0.005328985,-0.033041574,0.014921425,0.036644135,0.010700811,-0.012428121,0.019675258,0.08108963
01:40.0,1.42E+12,0.023448335,-0.07034633,0.00959244,0.074769282,0.00942179,-0.016606253,0.021892228,0.078733242
01:40.0,1.42E+12,0.011724034,-0.04263428,-0.008526909,0.045031578,0.007588529,-0.018290292,0.023533646,0.076761611
01:40.1,1.42E+12,0.003197391,-0.021317273,-0.020251475,0.029576539,0.007119562,-0.019356143,0.024940573,0.075359114
01:40.1,1.42E+12,0.008526376,-0.005329518,-0.024514664,0.026496634,0.007481954,-0.019313511,0.025558772,0.074754218
01:40.1,1.42E+12,-0.003197924,0.018119348,-0.017053818,0.025087252,0.007972247,-0.01750156,0.025665357,0.073640775
01:40.1,1.42E+12,-0.006395315,0.058621503,-0.008526909,0.059582622,0.008036206,-0.015241953,0.025260339,0.073703824
01:40.1,1.42E+12,-0.005329518,0.060753096,0.007460579,0.06144105,0.0079083,-0.012108355,0.023768143,0.072407679
01:40.1,1.42E+12,-0.00106633,0.003197391,0.018119348,0.018430169,0.008462541,-0.009848748,0.021444593,0.069259686
01:40.1,1.42E+12,0.00959244,-0.046897735,0.022382537,0.052843073,0.009336537,-0.010466942,0.019611332,0.067914437
01:40.1,1.42E+12,0.008526376,-0.062885754,0.02131674,0.066945654,0.009869462,-0.012961035,0.018225726,0.067030044
01:40.2,1.42E+12,0.011724034,-0.039436888,0.00959244,0.042246136,0.009933415,-0.01624385,0.017202513,0.065095421
01:40.2,1.42E+12,0.031975243,-0.035173167,-0.003197924,0.047642361,0.009421806,-0.019889051,0.016648272,0.06285151
01:40.2,1.42E+12,0.04369928,-0.05542464,0.010658237,0.07138008,0.008803606,-0.022489729,0.016626956,0.062155856
01:40.2,1.42E+12,0.02557993,-0.019185679,0.020250943,0.037848696,0.008249365,-0.023257146,0.01690408,0.06177283
01:40.2,1.42E+12,0.010658237,0.026645726,0.024514131,0.037743017,0.00771644,-0.022447103,0.017074618,0.061669968
01:40.3,1.42E+12,0.00959244,0.053291984,0.02131674,0.058193246,0.00760986,-0.020016968,0.016690915,0.061219361
01:40.3,1.42E+12,0.03304104,0.03943609,0.014921425,0.053568316,0.008505178,-0.017693419,0.015880861,0.060383001
01:40.3,1.42E+12,0.05116039,-0.013856427,0.018119348,0.056015148,0.010018679,-0.016734159,0.014964233,0.059658061
01:40.4,1.42E+12,0.03304104,-0.037305295,0.01705302,0.052670683,0.011233752,-0.016989972,0.014068915,0.059270567
01:40.4,1.42E+12,0.010658237,-0.05542464,0.007460579,0.05693109,0.011958526,-0.018141096,0.013024381,0.059109731
01:40.4,1.42E+12,0.010658237,-0.051160924,0.001065797,0.052270203,0.012320912,-0.018652705,0.012043805,0.059020323
01:40.4,1.42E+12,-0.005329518,-0.05649044,0.001065797,0.056751295,0.012320912,-0.018823244,0.011212451,0.05886748
01:40.4,1.42E+12,-0.007461112,-0.01811988,-0.007461112,0.020968224,0.012555404,-0.018247687,0.010189244,0.057948619
01:40.4,1.42E+12,-0.021317273,0.04369928,-0.011724833,0.050015247,0.012555404,-0.016819449,0.008931539,0.057709602
01:40.4,1.42E+12,-0.021317273,0.018119348,0.008526376,0.029247837,0.012342239,-0.015774915,0.008164123,0.05711536
01:40.5,1.42E+12,0,-0.045831937,0.02557993,0.052487134,0.012427514,-0.015838868,0.007993584,0.057069815
01:40.5,1.42E+12,-0.01279063,-0.051160924,0.008526376,0.053420403,0.012555414,-0.017480275,0.008036216,0.057399473
01:40.5,1.42E+12,-0.025580462,0.003197391,-0.026646258,0.037075685,0.012256986,-0.018674027,0.007823052,0.056825883
01:40.5,1.42E+12,-0.008526909,0.019185146,-0.039436888,0.044677132,0.011724061,-0.018993777,0.007332758,0.056873707
01:40.5,1.42E+12,0.006394783,-0.003197924,-0.028778385,0.029653253,0.011404306,-0.018674021,0.006650611,0.056867617
01:40.6,1.42E+12,-0.005329518,-0.010659036,-0.015988022,0.019940804,0.010956655,-0.017800025,0.005861884,0.056034279
01:40.6,1.42E+12,-0.020251475,0.018119348,-0.009593239,0.028817759,0.01042373,-0.016243882,0.004881297,0.055174147
01:40.6,1.42E+12,-0.019185679,0.026645726,0.00959244,0.034206723,0.009677629,-0.013302138,0.004028622,0.053207845
01:40.6,1.42E+12,-0.005329518,-0.002132127,0.028777853,0.029344753,0.008483873,-0.010317762,0.003453065,0.050378627
01:40.7,1.42E+12,0.018119348,-0.01279063,0.019185146,0.029325429,0.007545929,-0.007951581,0.00302673,0.047928381
01:40.7,1.42E+12,0.020250943,0.044765607,0,0.049133087,0.0066293,-0.005286955,0.002728302,0.046682528
01:40.7,1.42E+12,0.023448335,0.063950755,-0.011724833,0.06911581,0.005542134,-0.003112617,0.002749618,0.046251396
01:40.7,1.42E+12,0.03943609,0.026645726,-0.006395315,0.04802187,0.005073157,-0.002878131,0.002920156,0.045885208
01:40.7,1.42E+12,0.018119348,-0.054358847,0.031975243,0.065617156,0.004881303,-0.005777249,0.003623619,0.04530166
01:40.7,1.42E+12,-0.006395315,-0.0831367,0.041567683,0.093169111,0.004774723,-0.009102706,0.004604195,0.0454955
01:40.8,1.42E+12,-0.023448868,-0.041568484,0.049028795,0.068422299,0.004049949,-0.01046699,0.005542139,0.046271285
01:40.8,1.42E+12,-0.006395315,0.014921425,0.036238696,0.039708841,0.003367802,-0.00940114,0.006245597,0.046118586
01:40.8,1.42E+12,0.02557993,0.002131594,0.036238696,0.044408553,0.003453065,-0.007887628,0.00703433,0.045474002
01:40.8,1.42E+12,0.03410684,-0.009593239,0.020250943,0.040809404,0.004327067,-0.00718417,0.007588571,0.04536246
01:40.8,1.42E+12,0.026645726,-0.024514664,0.011724034,0.038058067,0.005350275,-0.007589189,0.007929642,0.045614681
01:40.9,1.42E+12,0.019185146,-0.046897735,-0.00106633,0.050681401,0.005968474,-0.008441869,0.007673835,0.046285903
01:40.9,1.42E+12,0.015987223,-0.033041574,-0.01279063,0.038870775,0.006714564,-0.009443761,0.006970371,0.046357285
01:40.9,1.42E+12,0.006394783,-0.017053818,-0.010659036,0.021103104,0.007503291,-0.010594875,0.00641613,0.045679719
01:40.9,1.42E+12,0.00959244,0.036238696,-0.008526909,0.038444326,0.008014901,-0.010445658,0.005883205,0.045697049
01:40.9,1.42E+12,0.022382537,0.06288496,0.004263188,0.066885506,0.008355972,-0.008527127,0.00567004,0.046301876
01:41.0,1.42E+12,0.003197391,0.040501885,0.020250943,0.045395228,0.007950953,-0.006310163,0.00588321,0.045714395
01:41.0,1.42E+12,0.003197391,-0.010659036,0.022382537,0.024996326,0.00778042,-0.005670658,0.006501399,0.04531369
01:41.0,1.42E+12,0.011724034,-0.07674138,0.02557993,0.081737538,0.007950953,-0.00677914,0.007418027,0.04635691
01:41.0,1.42E+12,0.003197391,-0.045831937,0.028777853,0.054212126,0.007844373,-0.007589189,0.008483878,0.04691122
01:41.0,1.42E+12,0.002131594,-0.02238307,0.006394783,0.02337603,0.007950963,-0.008399237,0.00895285,0.046876996
01:41.1,1.42E+12,0.018119348,-0.039436888,0.01705302,0.046630295,0.008441257,-0.010360405,0.009464448,0.046617949
01:41.1,1.42E+12,0.012789832,-0.073543996,0.040501885,0.084927627,0.008803644,-0.013046347,0.010125274,0.047087681
01:41.1,1.42E+12,-0.019185679,-0.09059781,0.038370293,0.100241373,0.008441257,-0.014922251,0.010530293,0.048723905
01:41.1,1.42E+12,-0.028778385,-0.069280535,0.023448335,0.078599061,0.00767384,-0.015369907,0.010551609,0.049239024
01:41.1,1.42E+12,-0.017053818,0,0.002131594,0.017186518,0.007162236,-0.014112192,0.010167906,0.048243842
01:41.2,1.42E+12,0.002131594,0.013855628,-0.010659036,0.017610712,0.006970387,-0.013046341,0.009762877,0.047751133
01:41.2,1.42E+12,0.031975243,-0.004263721,-0.026646258,0.041840394,0.006970387,-0.012428152,0.00929391,0.047635094
01:41.2,1.42E+12,0.029843649,-0.010659036,-0.040502686,0.0514269,0.006693275,-0.01153284,0.008270692,0.04723603
01:41.2,1.42E+12,0.018119348,-0.009593239,-0.043700077,0.048270464,0.006544063,-0.011340992,0.006991671,0.047444466
01:41.2,1.42E+12,0.010658237,-0.011724833,-0.033041574,0.036644445,0.006544063,-0.012108403,0.005840557,0.047422494
01:41.3,1.42E+12,0.006394783,-0.040502686,-0.009593239,0.04211165,0.00648011,-0.013984296,0.005222358,0.047100862
01:41.3,1.42E+12,-0.020251475,-0.007461112,0.010658237,0.024070489,0.00541426,-0.01492224,0.005137094,0.046510906
01:41.4,1.42E+12,-0.03837109,0.023448335,0.019185146,0.048890028,0.00362363,-0.014176145,0.00515841,0.046368403
01:41.4,1.42E+12,-0.021317273,0.02131674,0.024514131,0.038855787,0.002536464,-0.013003704,0.005307632,0.046092105
01:41.4,1.42E+12,0.001065797,-0.021317273,0.03410684,0.040234793,0.002344615,-0.012321557,0.005840557,0.04575818
01:41.4,1.42E+12,0.006394783,-0.06395155,0.037304495,0.074312309,0.002259346,-0.012577369,0.006565331,0.046199022
01:41.4,1.42E+12,-0.009593239,-0.04796353,0.022382537,0.053791341,0.002174072,-0.012406831,0.006991666,0.046139823
01:41.4,1.42E+12,-0.014922224,0.002131594,-0.004263721,0.015665113,0.002024849,-0.012001802,0.007055614,0.04603376
01:41.4,1.42E+12,0.006394783,0.038370293,-0.024514664,0.045979793,0.002579091,-0.012108381,0.006799817,0.045953051
01:41.4,1.42E+12,0.022382537,0.038370293,-0.026646258,0.05180039,0.003453087,-0.011703363,0.006096364,0.046404102
01:41.5,1.42E+12,0.002131594,0.013855628,-0.006395315,0.01540851,0.003495719,-0.010509611,0.00545686,0.04566253
01:41.5,1.42E+12,-0.019185679,-0.010659036,0.007460579,0.023181147,0.003367818,-0.009699574,0.005435544,0.045057745
01:41.5,1.42E+12,-0.015988022,-0.009593239,0.010658237,0.021476617,0.003559666,-0.009955386,0.006181634,0.044745763
01:41.5,1.42E+12,-0.005329518,-0.007461112,0.012789832,0.015736955,0.003623614,-0.010488311,0.007226168,0.04416696
01:41.5,1.42E+12,0.001065797,-0.025580462,0.018119348,0.031365694,0.003517035,-0.010935962,0.008164123,0.044201209
01:41.6,1.42E+12,0.001065797,-0.037305295,0.019185146,0.041962969,0.003644941,-0.011468887,0.008867586,0.044641652
01:41.6,1.42E+12,-0.014922224,-0.046897735,0.011724034,0.050591731,0.003751526,-0.012769229,0.009293931,0.045077131
01:41.6,1.42E+12,-0.025580462,-0.028778385,0,0.038503967,0.00362363,-0.013877711,0.009102083,0.045163076
01:41.7,1.42E+12,-0.03090998,0.053291984,-0.010659036,0.062522616,0.003112021,-0.012769229,0.008313345,0.045826634
01:41.7,1.42E+12,0.002131594,0.024514131,-0.002132127,0.024698831,0.002792266,-0.012023134,0.007886999,0.045734102
01:41.7,1.42E+12,0.012789832,-0.033041574,0.037304495,0.051448525,0.002643044,-0.013579277,0.008633089,0.04578041
01:41.7,1.42E+12,-0.027712587,0,0.03304104,0.043124214,0.001619825,-0.014858292,0.009528407,0.045260578
01:41.7,1.42E+12,-0.017053818,0.007460579,0.027712055,0.033383393,0.000490027,-0.015241995,0.010210554,0.044967809
01:41.7,1.42E+12,0.006394783,-0.002132127,0.026645726,0.027485158,0.000255536,-0.014197461,0.010103964,0.044205169
01:41.7,1.42E+12,0.01705302,-0.027712587,0.024514131,0.040739853,0.000724502,-0.013088979,0.009762893,0.043156584
01:41.8,1.42E+12,0.02131674,-0.043700077,0.013855628,0.050557676,0.001619815,-0.013131611,0.009059429,0.042799291
01:41.8,1.42E+12,0.006394783,-0.033041574,0.008526376,0.034717977,0.001875617,-0.014090871,0.008505183,0.042699474
01:41.8,1.42E+12,-0.008526909,0.013855628,0.002131594,0.016408239,0.00119348,-0.01385639,0.007823041,0.042139468
01:41.8,1.42E+12,0.006394783,0.036238696,-0.008526909,0.037773595,0.000639239,-0.012939751,0.007247484,0.042078752
01:41.8,1.42E+12,0.029843649,-0.01279063,0.011724034,0.034520958,0.000703197,-0.01270527,0.007247484,0.042008009
01:41.9,1.42E+12,0.004263188,-0.040502686,0.040501885,0.057437314,0.000404758,-0.012577369,0.008078848,0.042143128
01:41.9,1.42E+12,-0.031975776,0.005328985,0.036238696,0.048621923,-0.000554502,-0.011809958,0.009059435,0.042338151
01:41.9,1.42E+12,-0.033041574,0.119374864,0.020250943,0.125507786,-0.001343229,-0.009081385,0.009677634,0.044426244
01:41.9,1.42E+12,-0.01279063,0.10338711,0.028777853,0.1080771,-0.001790891,-0.007738416,0.01042373,0.0458189
01:42.0,1.42E+12,0.015987223,0.011724034,0.036238696,0.041307231,-0.001918797,-0.008761635,0.01106324,0.045307334
01:42.0,1.42E+12,0.007460579,-0.07141213,0.030909447,0.078171264,-0.001833533,-0.010999915,0.01127641,0.045962855
01:42.0,1.42E+12,-0.023448868,-0.075675584,0.013855628,0.080427743,-0.002366458,-0.012300246,0.011105872,0.047071483
01:42.0,1.42E+12,-0.031975776,-0.004263721,-0.003197924,0.032416914,-0.003240455,-0.010850693,0.010530315,0.046085071
01:42.0,1.42E+12,-0.013856427,0.050094593,-0.023448868,0.057020332,-0.003581531,-0.008932162,0.00948578,0.046141235
01:42.0,1.42E+12,0.012789832,0.049028795,-0.015988022,0.053132094,-0.003368366,-0.007503925,0.009038124,0.046736356
01:42.1,1.42E+12,0.006394783,0.024514131,0.006394783,0.026129085,-0.003602857,-0.006224905,0.008824959,0.046326332
01:42.1,1.42E+12,-0.026646258,0.001065797,0.015987223,0.031092608,-0.004391579,-0.004732709,0.008334666,0.045249632
01:42.1,1.42E+12,-0.013856427,0,0.013855628,0.019595382,-0.004284994,-0.002920753,0.007844373,0.043636712
01:42.1,1.42E+12,0,-0.010659036,0.012789832,0.016649169,-0.003709426,-0.001748323,0.007631203,0.042397714
01:42.1,1.42E+12,0.012789832,-0.026646258,0.00959244,0.031074391,-0.003112553,-0.002281248,0.00778042,0.042675471
01:42.2,1.42E+12,0.010658237,-0.004263721,0.002131594,0.01167566,-0.002942021,-0.002643635,0.008036232,0.04255677
01:42.2,1.42E+12,-0.003197924,0.020250943,-0.006395315,0.021476207,-0.003645484,-0.002153342,0.008441251,0.042149487
01:42.2,1.42E+12,-0.008526909,0.040501885,-0.009593239,0.042486952,-0.004412895,-0.001130123,0.00905944,0.041970688
01:42.2,1.42E+12,-0.007461112,0.058621503,-0.02238307,0.063191381,-0.004924504,0.000234172,0.00948578,0.042269106
01:42.2,1.42E+12,0.014921425,0.041567683,-0.019185679,0.048151962,-0.004839241,0.001300022,0.009762898,0.042499256
01:42.3,1.42E+12,0.024514131,-0.010659036,0.008526376,0.028058096,-0.004476854,0.001896895,0.01012529,0.042218185
01:42.3,1.42E+12,-0.011724833,-0.009593239,0.02557993,0.029729359,-0.004306321,0.001854253,0.010423724,0.042331363
01:42.3,1.42E+12,-0.036239497,0.054358315,0.012789832,0.06657107,-0.004263689,0.002472452,0.010295818,0.042684983
01:42.3,1.42E+12,-0.019185679,0.09059701,0.001065797,0.092612334,-0.004221057,0.003858058,0.009826851,0.043760114
01:42.3,1.42E+12,0.002131594,0.07993824,0.010658237,0.080673812,-0.004199741,0.005883168,0.009357879,0.044568895
01:42.4,1.42E+12,0.013855628,0.02131674,0.01705302,0.030613515,-0.004050524,0.007588534,0.00895285,0.043694919
01:42.4,1.42E+12,0.01705302,-0.014922224,0.00959244,0.024606771,-0.003517599,0.00824936,0.008697048,0.043111228
01:42.4,1.42E+12,0.00959244,-0.019185679,0.014921425,0.026129564,-0.003027306,0.007823014,0.009080751,0.043320517
01:42.4,1.42E+12,0.012789832,-0.035173167,0.01705302,0.041128299,-0.002899405,0.006352145,0.009912104,0.043223487
01:42.4,1.42E+12,0.02131674,-0.028778385,0.004263188,0.036066239,-0.002920721,0.005009172,0.010530293,0.042908804
01:42.5,1.42E+12,0.01705302,0.01705302,-0.002132127,0.024210678,-0.002622292,0.005073119,0.010615557,0.043084847
01:42.5,1.42E+12,0.010658237,0.040501885,-0.004263721,0.042097269,-0.002025414,0.006096338,0.010381071,0.043463169
01:42.5,1.42E+12,0.011724034,0.060753096,-0.009593239,0.062613272,-0.001471173,0.007503264,0.009976042,0.044285903
01:42.5,1.42E+12,0.008526376,0.10765083,-0.020251475,0.109870481,-0.001194055,0.009805503,0.009315215,0.046168573
01:42.5,1.42E+12,0.046897203,0.010658237,0.006394783,0.048516378,-0.000277427,0.010530277,0.009080724,0.046511587
01:42.6,1.42E+12,0.02557993,0.022382537,0.012789832,0.036316533,0.000212856,0.011724034,0.008952818,0.046398658
01:42.6,1.42E+12,-0.002132127,0.10978243,0.008526376,0.110133678,0.000468658,0.014857637,0.008888865,0.047589497
01:42.6,1.42E+12,0.008526376,0.06821394,0.018119348,0.071092556,0.001150795,0.016797484,0.009251252,0.048241269
01:42.6,1.42E+12,0.04369928,-0.043700077,0.036238696,0.071641935,0.00264298,0.014857643,0.010189206,0.048423655
01:42.6,1.42E+12,0.008526376,-0.07887298,0.045831405,0.091619669,0.002770876,0.0127899,0.011148477,0.049762072
01:42.7,1.42E+12,-0.04263428,-0.058622036,0.031975243,0.079225255,0.001662393,0.012278291,0.011041892,0.050317606
01:42.7,1.42E+12,-0.040502686,-0.02238307,0.01705302,0.049318099,0.001406591,0.01183063,0.010722131,0.050441484
01:42.7,1.42E+12,-0.033041574,0.013855628,0.014921425,0.038812021,0.001086836,0.011958531,0.010466319,0.050550057
01:42.7,1.42E+12,-0.049029328,0.018119348,0.02131674,0.056449882,-2.16E-05,0.01236356,0.010359739,0.051129351
01:42.7,1.42E+12,-0.050095126,-0.049029328,0.006394783,0.070386717,-0.001364609,0.011937225,0.009997352,0.051722289
01:42.8,1.42E+12,-0.023448868,-0.09805839,-0.01811988,0.102438407,-0.002259921,0.010850059,0.009357842,0.052759903
01:42.8,1.42E+12,-0.009593239,-0.087399885,-0.043700077,0.098185879,-0.002579682,0.009762893,0.008313313,0.054029261
01:42.8,1.42E+12,-0.005329518,-0.020251475,-0.06501735,0.068306528,-0.002515734,0.009080751,0.006970334,0.055067227
01:42.8,1.42E+12,-0.013856427,0.061818894,-0.07674138,0.099512892,-0.002920758,0.009592355,0.005606045,0.056302013
01:42.8,1.42E+12,-0.023448868,0.13429682,-0.05649044,0.147569154,-0.003986608,0.012534104,0.004241755,0.058562977
01:42.9,1.42E+12,-0.005329518,0.046897203,0,0.047199062,-0.004178462,0.014282102,0.003431717,0.058358212
01:42.9,1.42E+12,0,-0.002132127,0.037304495,0.037365376,-0.003538947,0.014132879,0.003453033,0.058133081
01:42.9,1.42E+12,-0.05542464,0.06501655,0.041567683,0.095010077,-0.003986608,0.013045713,0.003879368,0.057523127
01:42.9,1.42E+12,-0.068214744,0.08313616,0.027712055,0.111053277,-0.005095091,0.012640694,0.003858052,0.05758265
01:43.0,1.42E+12,0.03304104,-0.034107372,0.020250943,0.051624837,-0.004754014,0.011724066,0.003538297,0.057789002
01:43.0,1.42E+12,0.058621503,-0.11191455,0.030909447,0.130064373,-0.003730796,0.010914017,0.003538297,0.058826864
01:43.0,1.42E+12,-0.03837109,-0.081005104,0.031975243,0.095166084,-0.00402924,0.010807427,0.00390069,0.059121631
01:43.0,1.42E+12,-0.081005104,-0.006395315,0.002131594,0.081285119,-0.005009827,0.010764795,0.00400728,0.060098995
01:43.0,1.42E+12,-0.024514664,-0.003197924,-0.010659036,0.026922305,-0.005222991,0.009698945,0.004263077,0.059497035
01:43.0,1.42E+12,0.030909447,0.036238696,-0.014922224,0.049913022,-0.004860599,0.009443143,0.004284392,0.059432653
01:43.1,1.42E+12,0.060753096,0.05542411,-0.03837109,0.090747513,-0.003773433,0.010061342,0.003389075,0.060725022
01:43.1,1.42E+12,0.07674085,0.006394783,-0.058622036,0.096781168,-0.001705691,0.010167922,0.00189689,0.062038793
01:43.1,1.42E+12,0.075675055,-0.036239497,-0.067148946,0.107466255,8.49E-05,0.009443132,0.000276798,0.063796211
