time,time_milisec,ax,ay,az,resultant,MA_ax,MA_ay,MA_az,MA_R
42:48.2,1.42E+12,7.9828997,-7.316635,-4.9850836,11.92102738,5.960018062,-7.367621964,-4.96274687,10.73668374
42:48.2,1.42E+12,7.096293,-6.1311,-4.3656716,10.34441154,5.96802641,-7.329514204,-4.94293707,10.70853295
42:48.2,1.42E+12,6.900201,-6.1650796,-4.3017545,10.20421835,5.977522664,-7.301564328,-4.93952716,10.69492106
42:48.2,1.42E+12,6.669381,-5.5905743,-4.8350954,9.955566857,5.991752074,-7.260663384,-4.948020498,10.68119322
42:48.2,1.42E+12,6.9243007,-4.9464636,-5.129084,9.935841434,6.020133048,-7.209987764,-4.958357998,10.67251252
42:48.2,1.42E+12,6.7572484,-4.11644,-5.1298323,9.429775376,6.057022344,-7.146693384,-4.966692664,10.66174502
42:48.3,1.42E+12,6.8729577,-4.141737,-5.5365367,9.749090807,6.09946209,-7.084997676,-4.984481678,10.66037027
42:48.3,1.42E+12,7.2539153,-4.453539,-6.050268,10.44313361,6.142524536,-7.021173406,-5.010231118,10.66221163
42:48.3,1.42E+12,7.8426414,-4.8057566,-6.7883835,11.43173089,6.186556978,-6.956962938,-5.043797316,10.66976283
42:48.3,1.42E+12,7.144942,-4.7533655,-7.1307216,11.1575925,6.213967978,-6.892953048,-5.090392422,10.67413921
42:48.3,1.42E+12,5.7443047,-3.8769379,-6.9928584,9.845189311,6.216222292,-6.803738566,-5.13153287,10.64690565
42:48.3,1.42E+12,4.7364507,-3.267555,-7.19389,9.212108024,6.191586526,-6.701944246,-5.16756893,10.59916638
42:48.4,1.42E+12,4.3646235,-2.8942313,-7.848479,9.435313229,6.174022048,-6.60676916,-5.23925785,10.58367899
42:48.4,1.42E+12,4.489913,-3.1630723,-7.6770854,9.439384798,6.178374988,-6.521790866,-5.311434758,10.58300389
42:48.4,1.42E+12,4.377048,-2.758763,-7.739805,9.309882057,6.1798629,-6.443117466,-5.377025364,10.58677836
42:48.5,1.42E+12,4.1291633,-2.4860303,-8.152796,9.470924919,6.168492546,-6.365836172,-5.447669452,10.59317579
42:48.5,1.42E+12,4.2426276,-2.0356169,-8.565188,9.772720736,6.148613892,-6.27071498,-5.519035038,10.59011821
42:48.5,1.42E+12,3.560945,-1.5612533,-6.9293904,7.945709061,6.112763442,-6.16386418,-5.564315876,10.55095417
42:48.5,1.42E+12,3.1307397,-1.5593075,-6.635252,7.500635977,6.075481968,-6.048723616,-5.606402362,10.50196314
42:48.5,1.42E+12,3.0707145,-1.3072315,-7.174431,7.912686137,6.030518478,-5.925071746,-5.648934922,10.45058063
42:48.5,1.42E+12,2.4267535,-0.9511221,-6.1171794,6.649334524,5.965772116,-5.794995238,-5.66632875,10.36891031
42:48.5,1.42E+12,1.6530125,-0.55863833,-6.253396,6.492263753,5.887428032,-5.663493705,-5.694021162,10.29321028
42:48.6,1.42E+12,1.8173708,-0.37392244,-7.3022647,7.534303177,5.817703022,-5.533743521,-5.747061856,10.24708956
42:48.6,1.42E+12,2.5556355,-0.07813751,-7.6660085,8.081154905,5.763569592,-5.405172882,-5.806230816,10.21668167
42:48.6,1.42E+12,3.372936,-0.1978885,-7.810458,8.509941909,5.719851506,-5.279293652,-5.862295228,10.18877221
42:48.6,1.42E+12,3.7155733,-0.6740483,-7.675439,8.554074462,5.680372602,-5.166230772,-5.918943428,10.16403857
42:48.6,1.42E+12,4.3051972,-0.7086264,-7.7164536,8.864566006,5.653692086,-5.054580946,-5.9897941,10.15286174
42:48.7,1.42E+12,4.418811,-0.26569748,-7.5092845,8.716985689,5.638334026,-4.933102555,-6.064503744,10.14683036
42:48.7,1.42E+12,3.9318736,0.07544312,-6.955436,7.990207233,5.621622778,-4.806220405,-6.12970815,10.1326469
42:48.7,1.42E+12,4.0022273,0.07409592,-6.6734223,7.781894291,5.609486014,-4.668012812,-6.184410394,10.10554065
42:48.7,1.42E+12,4.149371,0.05748047,-6.3728476,7.604851756,5.595804454,-4.516548783,-6.215635466,10.05466012
42:48.7,1.42E+12,5.42442,-0.46373567,-6.3825774,8.389080842,5.598971866,-4.365988876,-6.229757102,9.999891388
42:48.8,1.42E+12,6.241271,-1.0512639,-6.43901,9.028813281,5.614449676,-4.223167874,-6.240037728,9.950588006
42:48.8,1.42E+12,6.249654,-1.5905924,-6.282585,9.003279046,5.625730226,-4.090376012,-6.244474494,9.896734839
42:48.8,1.42E+12,6.5915427,-2.3397844,-7.1417985,9.996414958,5.63973809,-3.979372848,-6.275921104,9.870410349
42:48.8,1.42E+12,7.2587056,-2.601141,-6.9469037,10.37854578,5.665556402,-3.875081728,-6.309226844,9.854736904
42:48.9,1.42E+12,6.8485584,-2.8027716,-6.626271,9.933063383,5.680507316,-3.78084669,-6.329758164,9.829749236
42:48.9,1.42E+12,6.149213,-3.0725107,-6.2358823,9.281129812,5.686758316,-3.696206704,-6.34222125,9.797266155
42:48.9,1.42E+12,5.6232066,-2.891088,-5.978418,8.701742588,5.686000898,-3.611656524,-6.36340221,9.764494408
42:48.9,1.42E+12,5.5423746,-2.8113039,-5.5682707,8.344278544,5.675022724,-3.538967682,-6.391100612,9.735265934
42:48.9,1.42E+12,5.6259007,-2.9523106,-5.630092,8.489100806,5.662517726,-3.465545366,-6.413491052,9.701782702
42:48.9,1.42E+12,5.9733286,-3.3331187,-5.5169277,8.787879498,5.657296588,-3.396643652,-6.417209326,9.664719873
42:49.0,1.42E+12,6.714138,-3.9598653,-5.6000047,9.597928678,5.659913148,-3.33555269,-6.422370592,9.636607272
42:49.0,1.42E+12,6.5891476,-4.421206,-5.2352133,9.506386637,5.6616675,-3.273551624,-6.432208138,9.6064287
42:49.0,1.42E+12,6.348149,-4.0324645,-5.3726277,9.242558849,5.648833194,-3.192576014,-6.442494746,9.55653084
42:49.0,1.42E+12,6.5080166,-3.613336,-5.6053934,9.318310592,5.615006546,-3.097790114,-6.429816114,9.477623649
42:49.0,1.42E+12,7.294032,-4.028273,-6.141878,10.35145166,5.570258606,-3.007928974,-6.417885922,9.395608
42:49.1,1.42E+12,8.146809,-5.4563036,-5.56378,11.27374799,5.538823986,-2.957097676,-6.406440722,9.341035173
42:49.1,1.42E+12,8.229886,-6.763984,-5.269492,11.88486639,5.518532186,-2.935072476,-6.402941002,9.312676311
42:49.2,1.42E+12,7.2958283,-6.6187863,-4.9133825,11.00812292,5.485885072,-2.914711814,-6.393286078,9.274264459
42:49.2,1.42E+12,6.6403413,-5.876929,-4.526138,9.955820019,5.459033904,-2.885917694,-6.384107166,9.234960312
42:49.2,1.42E+12,6.8481092,-5.735024,-4.6619053,10.07573625,5.454070228,-2.877996174,-6.39003184,9.229586806
42:49.2,1.42E+12,7.441625,-6.138136,-5.071604,10.89842481,5.464898708,-2.877457302,-6.40542883,9.243470935
42:49.2,1.42E+12,8.424481,-6.848259,-5.4143906,12.13203021,5.500000708,-2.902610996,-6.417014734,9.287000202
42:49.2,1.42E+12,7.5508976,-6.9322343,-4.8072534,11.32173186,5.512532646,-2.94232641,-6.410578122,9.314718011
42:49.2,1.42E+12,6.4834676,-6.7749114,-4.8136897,10.54070136,5.50705703,-2.995495838,-6.40425527,9.33693653
42:49.2,1.42E+12,6.151907,-6.4161077,-4.6210403,10.01830381,5.492636016,-3.040983252,-6.385945342,9.342320791
42:49.3,1.42E+12,6.0824513,-6.0394907,-4.4066863,9.637974158,5.469206736,-3.072702286,-6.353073708,9.326217602
42:49.3,1.42E+12,5.6482043,-5.700895,-4.265979,9.088508813,5.425317994,-3.090605054,-6.302625618,9.27935316
42:49.3,1.42E+12,4.881948,-6.2022023,-4.4170146,9.044929387,5.380058114,-3.11958179,-6.248351478,9.237099898
42:49.3,1.42E+12,4.963678,-6.3718,-4.5203,9.255865525,5.36444558,-3.169479032,-6.19890031,9.225313422
42:49.3,1.42E+12,5.3658915,-6.6596513,-4.673132,9.745866289,5.377034396,-3.237320958,-6.14848515,9.235988587
42:49.4,1.42E+12,5.6797886,-7.0220475,-4.9677196,10.30763735,5.403337698,-3.319877282,-6.090869962,9.25343507
42:49.4,1.42E+12,6.341862,-7.1865554,-5.382357,10.99252287,5.440376678,-3.400346944,-6.044975394,9.284497831
42:49.4,1.42E+12,6.7243166,-7.0557275,-5.210215,11.05197107,5.48732205,-3.486286234,-5.994383594,9.319339611
42:49.4,1.42E+12,6.7553024,-6.8503547,-5.248236,10.95926326,5.539844832,-3.573572722,-5.936292394,9.349106378
42:49.4,1.42E+12,6.4240413,-6.802454,-5.228178,10.71800038,5.583473106,-3.668909464,-5.869552194,9.368011971
42:49.5,1.42E+12,6.1534038,-6.3578787,-4.835245,10.08298538,5.635322282,-3.764841972,-5.827669286,9.410757497
42:49.5,1.42E+12,6.1501107,-6.191874,-4.1405396,9.659566938,5.695709702,-3.857493302,-5.777775038,9.453936117
42:49.5,1.42E+12,6.509813,-5.997578,-4.2757087,9.830070806,5.764491672,-3.951300232,-5.719800592,9.49228381
42:49.5,1.42E+12,6.7870364,-6.108198,-4.660109,10.25136878,5.85169733,-4.05444175,-5.690659184,9.564324495
42:49.5,1.42E+12,6.8355355,-6.0876904,-4.403842,10.15767416,5.95534779,-4.165022792,-5.653668104,9.637632703
42:49.6,1.42E+12,5.8745337,-5.9165964,-4.1529636,9.314685492,6.036491048,-4.275876271,-5.590682082,9.67324035
42:49.6,1.42E+12,6.228847,-5.571115,-4.507876,9.495093645,6.109955278,-4.385735821,-5.527519432,9.701519124
42:49.6,1.42E+12,6.613098,-5.4751644,-4.3358836,9.618231488,6.174758518,-4.491281339,-5.458027944,9.723684916
42:49.6,1.42E+12,7.161408,-5.9171953,-4.7196856,10.41990388,6.243675212,-4.596144279,-5.398912876,9.761001504
42:49.7,1.42E+12,7.6761875,-6.10251,-4.618346,10.8394466,6.311095018,-4.704021951,-5.336950724,9.800499116
42:49.7,1.42E+12,7.945178,-5.4655843,-4.5936475,10.68176308,6.381622358,-4.808019687,-5.278637984,9.839794664
42:49.7,1.42E+12,7.6860666,-5.0452585,-4.770879,10.35816294,6.456706218,-4.91043372,-5.234946844,9.887153778
42:49.7,1.42E+12,7.4329433,-4.946913,-5.0154705,10.24087587,6.525320538,-5.010853898,-5.201787808,9.93633341
42:49.8,1.42E+12,7.387288,-4.985682,-4.7518682,10.09996537,6.590078878,-5.111717147,-5.16936822,9.986235682
42:49.8,1.42E+12,7.087761,-4.1906853,-5.0157695,9.641376611,6.623345698,-5.18625614,-5.142032062,10.0112816
42:49.8,1.42E+12,7.086264,-3.760929,-5.5800962,9.77226678,6.640245558,-5.240449442,-5.124853786,10.02615067
42:49.8,1.42E+12,6.994355,-3.7955072,-5.54926,9.701606224,6.655139578,-5.284547738,-5.110187286,10.04011721
42:49.8,1.42E+12,7.0513864,-3.8035903,-5.306465,9.609782522,6.664336452,-5.313823856,-5.073480616,10.03238456
42:49.8,1.42E+12,6.91502,-4.0155497,-5.513784,9.713081642,6.65746274,-5.34211203,-5.044818222,10.01907528
42:49.8,1.42E+12,7.0135155,-4.0661445,-5.6053934,9.856133417,6.660761882,-5.367379488,-5.02440067,10.01753668
42:49.9,1.42E+12,6.797664,-4.071533,-5.4943247,9.642262221,6.673730902,-5.387359934,-5.009569518,10.02475933
42:49.9,1.42E+12,6.7087493,-3.6775525,-5.8616605,9.637985961,6.695441756,-5.403089224,-5.007234368,10.0434842
42:49.9,1.42E+12,6.486162,-3.1639705,-6.6265697,9.797572802,6.714317504,-5.410142556,-5.028400348,10.07255008
42:49.9,1.42E+12,6.065088,-2.809807,-6.829997,9.556629471,6.72310125,-5.407292484,-5.052398448,10.09390065
42:49.9,1.42E+12,5.7011943,-2.6792784,-6.8801427,9.328371389,6.717658564,-5.394215678,-5.079662748,10.10471049
42:50.0,1.42E+12,5.362299,-2.7719357,-6.654113,8.984158164,6.690621784,-5.370457086,-5.100744914,10.09243508
42:50.0,1.42E+12,4.881499,-2.440974,-6.6662374,8.615457482,6.656468812,-5.330852446,-5.129365396,10.0746165
42:50.0,1.42E+12,5.193151,-2.0778291,-6.4641576,8.548188379,6.633368852,-5.291759738,-5.151195994,10.06072909
42:50.0,1.42E+12,5.1042356,-1.8157241,-6.962771,8.822145718,6.605293232,-5.2558075,-5.178343546,10.05080579
42:50.0,1.42E+12,4.407584,-1.140179,-7.0154614,8.363223274,6.547564272,-5.19804562,-5.195815214,10.01104122
42:50.1,1.42E+12,4.4887156,-0.916544,-7.3838453,8.68963705,6.474402404,-5.107250428,-5.23221652,9.959359005
42:50.1,1.42E+12,4.1722736,-0.84589094,-7.557484,8.674039594,6.393250156,-4.988888567,-5.27797636,9.895142469
42:50.1,1.42E+12,4.0552173,-0.54726195,-8.143066,9.113386136,6.328437936,-4.86745808,-5.34257003,9.857247734
42:50.1,1.42E+12,4.0486307,-0.24114853,-7.8969784,8.877602774,6.276603724,-4.75474247,-5.409986838,9.835683389
42:50.1,1.42E+12,3.4152977,0.23590942,-7.575746,8.313353059,6.207947494,-4.635323802,-5.468263652,9.800435725
42:50.2,1.42E+12,2.6201513,-0.13307327,-7.4687185,7.916101147,6.11151802,-4.515222547,-5.516205942,9.740789252
42:50.2,1.42E+12,2.8036697,-0.3275189,-7.7534266,8.251269991,5.999101794,-4.384807745,-5.562986662,9.663174047
42:50.2,1.42E+12,2.6822722,-0.68946624,-7.841144,8.315857567,5.901729286,-4.259952384,-5.623664474,9.603056562
42:50.2,1.42E+12,2.8508217,-0.3516188,-7.5612264,8.088446378,5.829076368,-4.131486532,-5.678615208,9.554011462
42:50.2,1.42E+12,3.1780412,0.3875441,-7.7793226,8.412371628,5.769599052,-3.995413496,-5.741780854,9.521892818
42:50.3,1.42E+12,3.0072465,0.9389973,-7.8050694,8.416908921,5.708094956,-3.855843736,-5.809748516,9.497471514
42:50.3,1.42E+12,3.3672478,0.5228627,-7.830067,8.539419909,5.662475826,-3.731368582,-5.881030276,9.486489735
42:50.3,1.42E+12,3.2289355,0.1857637,-6.8814898,7.603646131,5.629415576,-3.603609262,-5.93031978,9.45766407
42:50.3,1.42E+12,3.3870068,0.43589357,-7.042405,7.826703422,5.597882152,-3.467455391,-5.98076188,9.429080828
42:50.3,1.42E+12,3.5606456,0.42137375,-7.04974,7.909145782,5.561777234,-3.32583489,-6.02829404,9.392346418
42:50.4,1.42E+12,3.4760714,-0.05373825,-7.49222,8.259498817,5.51770289,-3.186468705,-6.078784048,9.351383647
42:50.4,1.42E+12,3.821553,-0.21480331,-7.473509,8.396650795,5.46729671,-3.047033663,-6.120607088,9.299466206
42:50.5,1.42E+12,3.6769538,-0.44637176,-7.6031394,8.457361629,5.406349454,-2.914846548,-6.168465576,9.247574017
42:50.5,1.42E+12,3.713777,-0.29907808,-7.475455,8.352485544,5.345518946,-2.783821016,-6.213009956,9.195438463
42:50.5,1.42E+12,4.040847,-0.7649094,-7.0748878,8.183371448,5.29785506,-2.663070124,-6.249944152,9.144745884
42:50.5,1.42E+12,4.357139,-1.4217435,-6.908434,8.290505122,5.261929764,-2.56434742,-6.291407932,9.108896279
42:50.5,1.42E+12,4.8355446,-2.004781,-6.8479595,8.619523638,5.235638442,-2.48060556,-6.34555633,9.088095413
42:50.5,1.42E+12,5.6666164,-2.3001168,-6.514004,8.934949739,5.21877451,-2.406656336,-6.390322236,9.070192992
42:50.5,1.42E+12,6.2454624,-2.9916787,-6.2207637,9.308804598,5.20794303,-2.34432595,-6.42153533,9.051341708
42:50.5,1.42E+12,6.5440917,-3.1951058,-6.2427683,9.591975464,5.202114154,-2.286474258,-6.458313856,9.040027734
42:50.6,1.42E+12,7.123237,-3.4468822,-6.2060943,10.05669472,5.22708822,-2.237079974,-6.49937647,9.054867919
42:50.6,1.42E+12,6.8960094,-3.5524127,-5.9736276,9.790751163,5.240431468,-2.196705928,-6.528691502,9.060781069
42:50.6,1.42E+12,6.964717,-3.7749999,-5.8794737,9.865400049,5.247463848,-2.162702638,-6.559563304,9.06572444
42:50.6,1.42E+12,6.70845,-4.0318656,-5.5452185,9.592116025,5.238404688,-2.124996044,-6.576073962,9.049168683
42:50.7,1.42E+12,6.7560506,-4.3788443,-5.6718554,9.848270954,5.22000195,-2.09052273,-6.59714415,9.02934517
42:50.7,1.42E+12,7.031478,-5.0370255,-5.6621256,10.33793863,5.20172795,-2.081951554,-6.618513712,9.022468681
42:50.7,1.42E+12,6.9960017,-5.9838066,-5.5800962,10.76510357,5.187926652,-2.100722516,-6.634698056,9.030607494
42:50.7,1.42E+12,7.1370087,-6.219117,-5.5092936,10.95292771,5.18200796,-2.126166596,-6.644574518,9.044848531
42:50.7,1.42E+12,6.9916606,-6.426436,-5.4630394,10.95569245,5.174095412,-2.154981676,-6.658797942,9.061963072
42:50.8,1.42E+12,6.9331326,-6.1180773,-5.2938914,10.65478689,5.171002844,-2.193529516,-6.66436038,9.082231278
42:50.8,1.42E+12,6.7590446,-6.2096868,-5.457501,10.67844611,5.164458456,-2.242504672,-6.661908476,9.100354864
42:50.8,1.42E+12,6.7223706,-6.3948517,-5.2835627,10.67709837,5.159018768,-2.294491562,-6.65659453,9.119864707
42:50.8,1.42E+12,6.5695386,-6.321205,-5.2810183,10.53592067,5.149381812,-2.344843856,-6.656085596,9.13838747
42:50.8,1.42E+12,6.3444066,-6.0724225,-4.6526246,9.93844685,5.137969544,-2.385981312,-6.638862408,9.142894774
42:50.8,1.42E+12,6.3502445,-5.9698853,-4.8849416,9.991385797,5.124704124,-2.424056128,-6.624453372,9.145599822
42:50.9,1.42E+12,6.606212,-6.049071,-4.7283673,10.12870941,5.120875084,-2.463606888,-6.609134224,9.155328766
42:50.9,1.42E+12,6.679859,-6.0388923,-4.6643004,10.14122452,5.120297278,-2.510833684,-6.585187022,9.165393537
42:50.9,1.42E+12,6.4906526,-6.5372057,-4.7774653,10.37727345,5.12038709,-2.578298388,-6.548204934,9.17698755
42:50.9,1.42E+12,6.1671753,-7.0344715,-5.007387,10.61092668,5.122428836,-2.662791678,-6.511752734,9.198073494
42:50.9,1.42E+12,5.945187,-7.267687,-5.229525,10.74767205,5.12730869,-2.75455985,-6.47874038,9.226459507
42:51.0,1.42E+12,5.906717,-7.206165,-5.8058267,10.97842172,5.13819705,-2.843244436,-6.461774654,9.266344778
42:51.0,1.42E+12,6.2468095,-7.317533,-6.4238915,11.56872077,5.16550326,-2.940775616,-6.456927736,9.325410044
42:51.0,1.42E+12,6.9970493,-7.551197,-5.918243,11.87454737,5.201581226,-3.050242974,-6.446009444,9.391937224
42:51.0,1.42E+12,6.9865713,-7.149283,-5.6116805,11.46365491,5.23922794,-3.156914152,-6.418987634,9.444767408
42:51.1,1.42E+12,7.250173,-6.7066536,-4.3252554,10.78202418,5.29607972,-3.268243644,-6.365183514,9.493143426
42:51.1,1.42E+12,6.670728,-6.5393014,-3.6281552,10.02120676,5.339719968,-3.380698792,-6.290069712,9.51977482
42:51.1,1.42E+12,6.9205585,-6.3559327,-3.151696,9.910862632,5.394685666,-3.490899627,-6.201953952,9.544511281
42:51.1,1.42E+12,6.481372,-6.154302,-3.9414537,9.768248225,5.44320876,-3.603040428,-6.117921706,9.557608523
42:51.1,1.42E+12,5.8911495,-5.7101755,-3.9939945,9.124896643,5.480059136,-3.712420967,-6.039862028,9.5625544
42:51.1,1.42E+12,5.108427,-5.9386005,-4.595294,9.081835126,5.513921722,-3.835911166,-5.980252988,9.577924041
42:51.2,1.42E+12,5.4280124,-6.1845393,-4.927304,9.591150592,5.570078944,-3.956940486,-5.929424698,9.61142503
42:51.2,1.42E+12,6.118676,-6.2266016,-5.38101,10.25495159,5.63637907,-4.07492214,-5.881976366,9.651498662
42:51.2,1.42E+12,7.1998777,-5.909711,-5.177733,10.65700906,5.72673118,-4.179327036,-5.828708146,9.698321692
42:51.2,1.42E+12,8.160729,-4.907395,-4.535119,10.54738488,5.832929326,-4.27044256,-5.768185998,9.747500462
42:51.2,1.42E+12,8.619376,-4.514911,-4.105213,10.56081615,5.941756022,-4.368491662,-5.694703806,9.790469353
42:51.3,1.42E+12,9.141939,-4.590654,-3.7305422,10.88880608,6.064449872,-4.479084688,-5.613213262,9.839907296
42:51.3,1.42E+12,8.86307,-4.8175817,-4.0151005,10.85744608,6.174366316,-4.585893576,-5.536913932,9.886267819
42:51.3,1.42E+12,7.4220157,-4.8394365,-4.1438327,9.781503572,6.25822792,-4.68639758,-5.48216079,9.929824968
42:51.3,1.42E+12,7.014114,-5.323979,-4.7268705,9.994290986,6.330770064,-4.801595031,-5.4358501,9.973176719
42:51.3,1.42E+12,6.832691,-5.4097505,-5.335056,10.21831147,6.396210972,-4.918217516,-5.40155642,10.01936003
42:51.4,1.42E+12,7.110214,-4.98688,-6.00147,10.55659781,6.468893824,-5.016880351,-5.37174142,10.06530201
42:51.4,1.42E+12,7.4419246,-4.4863205,-6.1671753,10.65567288,6.541301256,-5.102310695,-5.345614746,10.11048245
42:51.4,1.42E+12,7.85267,-4.3936634,-5.763914,10.68603803,6.62481558,-5.181256528,-5.308830238,10.15505598
42:51.4,1.42E+12,7.841144,-3.934119,-5.5242624,10.36717448,6.70736292,-5.253957346,-5.269806386,10.19534976
42:51.4,1.42E+12,7.797136,-3.528313,-5.8784256,10.38268799,6.7824887,-5.309225418,-5.245877142,10.23933609
42:51.5,1.42E+12,6.656657,-3.2039373,-5.8957896,9.451805735,6.82847906,-5.344869294,-5.225624254,10.2625621
42:51.5,1.42E+12,5.977819,-2.7997777,-6.132298,9.009892004,6.851324548,-5.360769228,-5.211311024,10.27036947
42:51.5,1.42E+12,5.4778585,-2.38993,-6.076763,8.523247486,6.84754939,-5.362565492,-5.202566204,10.26213543
42:51.5,1.42E+12,4.850813,-1.988914,-5.882617,7.87980637,6.819656402,-5.342510198,-5.19580327,10.23355546
42:51.5,1.42E+12,4.3354344,-1.5540683,-5.986501,7.553099625,6.775483256,-5.309689448,-5.190677924,10.19277795
42:51.6,1.42E+12,4.099076,-1.4492862,-5.934409,7.356634062,6.715000036,-5.269737528,-5.185244218,10.13877673
42:51.6,1.42E+12,4.767885,-1.7938696,-6.6247735,8.356932418,6.672437548,-5.234566666,-5.198267136,10.11010036
42:51.6,1.42E+12,5.142107,-1.6646882,-7.4366856,9.193298859,6.635985348,-5.192360432,-5.229411374,10.09665833
42:51.6,1.42E+12,5.4289107,-1.3909076,-7.735015,9.551866435,6.610394562,-5.139541272,-5.273207304,10.09585334
42:51.6,1.42E+12,5.3088603,-0.98420334,-7.4568934,9.206406089,6.581450756,-5.071648453,-5.308908064,10.08301604
42:51.7,1.42E+12,4.6175976,-1.0114467,-6.877149,8.345083007,6.533173148,-4.991136877,-5.333208532,10.04315893
42:51.7,1.42E+12,3.6711159,-0.96130097,-6.6734223,7.676962726,6.466675432,-4.890686764,-5.355075054,9.981396115
42:51.8,1.42E+12,3.2162118,-0.65458876,-7.470066,8.159313135,6.388259494,-4.779396199,-5.394290502,9.925523824
42:51.8,1.42E+12,3.182981,-0.3528163,-7.253167,7.928699699,6.312085902,-4.657923805,-5.430093054,9.864983969
42:51.8,1.42E+12,3.2150145,0.19085312,-7.281458,7.96193279,6.23772354,-4.531745197,-5.469844386,9.811126887
42:51.8,1.42E+12,2.9553044,0.25926086,-6.815926,7.433564927,6.161648736,-4.402366244,-5.497012886,9.746229263
42:51.8,1.42E+12,2.2739213,0.44158173,-6.8710117,7.250966438,6.07267975,-4.265637575,-5.528761866,9.677706624
42:51.8,1.42E+12,2.1155508,0.22498214,-6.672225,7.003196313,5.983599994,-4.134713832,-5.556586,9.607052137
42:51.8,1.42E+12,1.8646724,0.102686465,-6.990164,7.235325868,5.89400531,-4.011211653,-5.603336788,9.552989718
42:51.8,1.42E+12,1.8444644,0.34608033,-6.793772,7.048202502,5.803889708,-3.884892341,-5.641513396,9.494126052
42:51.9,1.42E+12,2.6792784,0.24653733,-6.9787874,7.479491091,5.725351036,-3.758980174,-5.686521798,9.441141685
42:51.9,1.42E+12,3.280129,-0.09535172,-6.9522924,7.687828551,5.657356436,-3.640109362,-5.732281638,9.392073766
42:51.9,1.42E+12,3.5374439,-0.3968248,-6.6190853,7.515535209,5.598292262,-3.517301744,-5.769114038,9.334839001
42:51.9,1.42E+12,3.3156052,-0.7033873,-6.7410817,7.54520868,5.54126086,-3.39068006,-5.803787932,9.273524641
42:51.9,1.42E+12,3.2467484,-0.8428972,-6.8575397,7.633983338,5.487292088,-3.262184264,-5.836348226,9.211250867
42:52.0,1.42E+12,3.9053788,-1.1701168,-6.969357,8.074224043,5.447265324,-3.1414633,-5.859618832,9.153166913
42:52.0,1.42E+12,4.700076,-1.2091855,-6.8576894,8.401234902,5.416330654,-3.01929635,-5.86829479,9.089817196
42:52.0,1.42E+12,4.968767,-1.6895366,-6.6282167,8.454373782,5.375765008,-2.902063142,-5.882494264,9.021413724
